N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.152930900E-02 -1.756344600E-02 -2.456950900E-02 -2.897818700E-02
1.016672606E+01 -1.258217900E-02 -1.863407400E-02 -2.564657300E-02 -2.996814800E-02
1.033324570E+01 -1.323340800E-02 -1.919139400E-02 -2.607651300E-02 -3.017960700E-02
1.049996187E+01 -1.348941600E-02 -1.923213400E-02 -2.584434000E-02 -2.957885200E-02
1.066670514E+01 -1.334106900E-02 -1.872817700E-02 -2.490191100E-02 -2.809443900E-02
1.083333839E+01 -1.275386100E-02 -1.761819100E-02 -2.316402300E-02 -2.562209600E-02
1.100000000E+01 -1.166386500E-02 -1.580975500E-02 -2.052260600E-02 -2.205626100E-02
1.116672606E+01 -9.981852000E-03 -1.319762200E-02 -1.688631600E-02 -1.735552100E-02
1.133324570E+01 -7.610961000E-03 -9.705195000E-03 -1.225045000E-02 -1.163712300E-02
1.149996187E+01 -4.484811000E-03 -5.352468000E-03 -6.785581000E-03 -5.261588000E-03
1.166670514E+01 -6.277250000E-04 -3.330660000E-04 -8.956170000E-04 1.172182000E-03
1.183333839E+01 3.779617000E-03 4.949705000E-03 4.831593000E-03 6.991316000E-03
1.200000000E+01 8.375161000E-03 9.957076000E-03 9.818102000E-03 1.171701000E-02
1.216672606E+01 1.268904000E-02 1.420814400E-02 1.373371800E-02 1.524160900E-02
1.233324570E+01 1.631647400E-02 1.747693400E-02 1.659184700E-02 1.777149100E-02
1.249996187E+01 1.908221800E-02 1.983452800E-02 1.863555200E-02 1.962068700E-02
1.266670514E+01 2.106440000E-02 2.151884100E-02 2.014557200E-02 2.104478000E-02
1.283333839E+01 2.247472500E-02 2.277028100E-02 2.132404900E-02 2.219470700E-02
1.300000000E+01 2.351872600E-02 2.375006500E-02 2.228139300E-02 2.314455300E-02
