N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.918638900E-02 2.919448600E-02 2.928885100E-02 2.955242100E-02 2.918158000E-02 2.788525200E-02 2.524903200E-02 1.934484600E-02 8.091955000E-03 -1.152930900E-02 -4.536738800E-02
1.016672606E+01 3.011733700E-02 2.989130500E-02 2.979920500E-02 2.994718200E-02 2.946073000E-02 2.806509500E-02 2.534068500E-02 1.926502900E-02 7.679432000E-03 -1.258217900E-02 -4.770903400E-02
1.033324570E+01 3.099853600E-02 3.055293800E-02 3.028239300E-02 3.031654600E-02 2.985487600E-02 2.823121000E-02 2.543658100E-02 1.924110200E-02 7.439053000E-03 -1.323340800E-02 -4.921131300E-02
1.049996187E+01 3.176502200E-02 3.113070500E-02 3.070446200E-02 3.063759300E-02 3.004988300E-02 2.859003400E-02 2.554200700E-02 1.928322500E-02 7.378957000E-03 -1.348941600E-02 -4.991934100E-02
1.066670514E+01 3.238077500E-02 3.159648900E-02 3.104504100E-02 3.089615900E-02 3.019590100E-02 2.866113900E-02 2.583424900E-02 1.940187700E-02 7.512224000E-03 -1.334106900E-02 -4.984389200E-02
1.083333839E+01 3.283668200E-02 3.194227300E-02 3.129787400E-02 3.109257300E-02 3.034566700E-02 2.879947700E-02 2.590149300E-02 1.961197500E-02 7.862989000E-03 -1.275386100E-02 -4.894395400E-02
1.100000000E+01 3.314047900E-02 3.217305400E-02 3.146615200E-02 3.121474700E-02 3.040896500E-02 2.884136000E-02 2.609176700E-02 1.993436500E-02 8.468965000E-03 -1.166386500E-02 -4.711935200E-02
1.116672606E+01 3.330638500E-02 3.229911900E-02 3.155699300E-02 3.127823700E-02 3.045275200E-02 2.891222600E-02 2.626474900E-02 2.039453600E-02 9.379194000E-03 -9.981852000E-03 -4.421695300E-02
1.133324570E+01 3.334849400E-02 3.233093800E-02 3.157773400E-02 3.128630800E-02 3.048666400E-02 2.902186400E-02 2.652443600E-02 2.101757100E-02 1.064449200E-02 -7.610961000E-03 -4.006007400E-02
1.149996187E+01 3.327884300E-02 3.227311500E-02 3.152908700E-02 3.124915400E-02 3.049785600E-02 2.913932400E-02 2.687676100E-02 2.181789200E-02 1.229684300E-02 -4.484811000E-03 -3.451399200E-02
1.166670514E+01 3.310966500E-02 3.214241100E-02 3.142811400E-02 3.117129000E-02 3.049937900E-02 2.926986900E-02 2.727402900E-02 2.278408900E-02 1.431796600E-02 -6.277250000E-04 -2.759382900E-02
1.183333839E+01 3.285872500E-02 3.195202400E-02 3.128192600E-02 3.106045700E-02 3.046291400E-02 2.941550900E-02 2.770695100E-02 2.386415300E-02 1.660659100E-02 3.779617000E-03 -1.959120400E-02
1.200000000E+01 3.255552600E-02 3.172434100E-02 3.110863100E-02 3.093103200E-02 3.043929000E-02 2.953111600E-02 2.814250900E-02 2.496343900E-02 1.896932000E-02 8.375161000E-03 -1.113812800E-02
1.216672606E+01 3.224431600E-02 3.149484500E-02 3.093620500E-02 3.080598700E-02 3.038297900E-02 2.963231200E-02 2.852301200E-02 2.596847000E-02 2.116378700E-02 1.268904000E-02 -3.095653000E-03
1.233324570E+01 3.197883400E-02 3.130685400E-02 3.079944500E-02 3.069361400E-02 3.033148900E-02 2.970383700E-02 2.882734800E-02 2.679202400E-02 2.298968300E-02 1.631647400E-02 3.756172000E-03
1.249996187E+01 3.180635400E-02 3.119936700E-02 3.073056100E-02 3.064704100E-02 3.033358900E-02 2.976735200E-02 2.905806200E-02 2.740932400E-02 2.436963800E-02 1.908221800E-02 9.041365000E-03
1.266670514E+01 3.174657700E-02 3.119035100E-02 3.074596500E-02 3.066884600E-02 3.036535900E-02 2.984168800E-02 2.924042500E-02 2.785500700E-02 2.535447900E-02 2.106440000E-02 1.286231400E-02
1.283333839E+01 3.178090800E-02 3.126577100E-02 3.082997400E-02 3.077842500E-02 3.044887500E-02 2.993811400E-02 2.940211400E-02 2.818702700E-02 2.605744000E-02 2.247472500E-02 1.559322000E-02
1.300000000E+01 3.185691600E-02 3.138412400E-02 3.097175900E-02 3.091327900E-02 3.056839900E-02 3.005341300E-02 2.955721300E-02 2.845177800E-02 2.658254200E-02 2.351872600E-02 1.761638400E-02
