N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 310 1.500E-4 1.274707223E+00 1.328114595E+00
1.468000E+10 1.000E+17 310 1.500E-4 1.286079362E+00 1.328485845E+00
2.154000E+10 1.000E+17 310 1.500E-4 1.294434759E+00 1.329028822E+00
3.162000E+10 1.000E+17 310 1.500E-4 1.300447720E+00 1.329821624E+00
4.642000E+10 1.000E+17 310 1.500E-4 1.304716635E+00 1.330976433E+00
6.813000E+10 1.000E+17 310 1.500E-4 1.307727004E+00 1.332652654E+00
1.000000E+11 1.000E+17 310 1.500E-4 1.309852123E+00 1.333159240E+00
1.468000E+11 1.000E+17 310 1.500E-4 1.311369574E+00 1.333282712E+00
2.154000E+11 1.000E+17 310 1.500E-4 1.314450789E+00 1.333450851E+00
3.162000E+11 1.000E+17 310 1.500E-4 1.324929828E+00 1.333673101E+00
4.642000E+11 1.000E+17 310 1.500E-4 1.329408191E+00 1.333955629E+00
6.813000E+11 1.000E+17 310 1.500E-4 1.333683323E+00 1.334297650E+00
1.000000E+12 1.000E+17 310 1.500E-4 1.334296287E+00 1.334688465E+00
1.468000E+12 1.000E+17 310 1.500E-4 1.334859344E+00 1.345973050E+00
2.154000E+12 1.000E+17 310 1.500E-4 1.347707724E+00 1.347876463E+00
3.162000E+12 1.000E+17 310 1.500E-4 1.353415680E+00 1.353527320E+00
4.642000E+12 1.000E+17 310 1.500E-4 1.353916303E+00 1.353987227E+00
6.813000E+12 1.000E+17 310 1.500E-4 1.366844044E+00 1.366893333E+00
1.000000E+13 1.000E+17 310 1.500E-4 1.367187659E+00 1.367218898E+00
