T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.220724844E+00 1.198774487E+00 2.195035700E-02 1.218969934E+00 1.196399652E+00 2.257028200E-02 1.754910000E-03 2.374835000E-03
295 1.221082182E+00 1.200702358E+00 2.037982400E-02 1.219427710E+00 1.198417444E+00 2.101026600E-02 1.654472000E-03 2.284914000E-03
300 1.219920119E+00 1.202704087E+00 1.721603200E-02 1.218291858E+00 1.200465080E+00 1.782677800E-02 1.628261000E-03 2.239007000E-03
305 1.214948565E+00 1.204886302E+00 1.006226300E-02 1.213305645E+00 1.202468151E+00 1.083749400E-02 1.642920000E-03 2.418151000E-03
310 1.202692261E+00 1.206667539E+00 -3.975278000E-03 1.201060870E+00 1.204178817E+00 -3.117947000E-03 1.631391000E-03 2.488722000E-03
315 1.176654872E+00 1.207300963E+00 -3.064609100E-02 1.175195636E+00 1.204583585E+00 -2.938794900E-02 1.459236000E-03 2.717378000E-03
320 1.127559910E+00 1.206310058E+00 -7.875014800E-02 1.126673630E+00 1.203293304E+00 -7.661967400E-02 8.862800000E-04 3.016754000E-03
325 1.044684036E+00 1.200875762E+00 -1.561917260E-01 1.045038685E+00 1.197598933E+00 -1.525602480E-01 -3.546490000E-04 3.276829000E-03
330 1.009602850E+00 1.185526477E+00 -1.759236270E-01 1.008862117E+00 1.182230557E+00 -1.733684400E-01 7.407330000E-04 3.295920000E-03
335 1.010329833E+00 1.150767602E+00 -1.404377690E-01 1.009514500E+00 1.148091404E+00 -1.385769040E-01 8.153330000E-04 2.676198000E-03
340 1.012186301E+00 1.081045274E+00 -6.885897300E-02 1.011181241E+00 1.080284570E+00 -6.910332900E-02 1.005060000E-03 7.607040000E-04
