T d154 d184 d214 d244
d 150 180 210 240
290 1.218432617E+00 1.215835272E+00 1.214311575E+00 1.212765500E+00
295 1.219125476E+00 1.216009081E+00 1.214027719E+00 1.212660573E+00
300 1.218665916E+00 1.215031122E+00 1.212298745E+00 1.210539361E+00
305 1.216370273E+00 1.212278147E+00 1.208562550E+00 1.205909977E+00
310 1.212996271E+00 1.208150833E+00 1.203774110E+00 1.200380306E+00
315 1.207507810E+00 1.202351672E+00 1.197332023E+00 1.193303907E+00
320 1.200716919E+00 1.194209899E+00 1.188548204E+00 1.183864163E+00
325 1.192522835E+00 1.183936147E+00 1.179175073E+00 1.173816779E+00
330 1.182987262E+00 1.173539578E+00 1.168547405E+00 1.162966620E+00
335 1.171705127E+00 1.163308239E+00 1.153974550E+00 1.150443404E+00
340 1.160594567E+00 1.151824216E+00 1.141071171E+00 1.137147000E+00
