T d154 d184 d214 d244
d 150 180 210 240
290 1.194334773E+00 1.191738925E+00 1.189363221E+00 1.187462953E+00
295 1.194511757E+00 1.192072139E+00 1.189750684E+00 1.187599501E+00
300 1.194263087E+00 1.191760365E+00 1.189301016E+00 1.186938654E+00
305 1.191901927E+00 1.188854909E+00 1.185815293E+00 1.182817071E+00
310 1.183972697E+00 1.179302138E+00 1.174689626E+00 1.170085387E+00
315 1.162016012E+00 1.153480922E+00 1.145212042E+00 1.136978414E+00
320 1.110644013E+00 1.094362028E+00 1.078831260E+00 1.064212684E+00
325 1.013418907E+00 1.012175381E+00 1.011233860E+00 1.010494401E+00
330 1.014105224E+00 1.013173228E+00 1.012471675E+00 1.011914260E+00
335 1.016724184E+00 1.016101623E+00 1.015625531E+00 1.015252089E+00
340 1.021863979E+00 1.021572656E+00 1.021340414E+00 1.021154262E+00
