N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 295 1.500E-4 1.262850968E+00 1.318059444E+00
1.468000E+10 1.000E+17 295 1.500E-4 1.269846713E+00 1.318151832E+00
2.154000E+10 1.000E+17 295 1.500E-4 1.276177700E+00 1.318286675E+00
3.162000E+10 1.000E+17 295 1.500E-4 1.282204542E+00 1.318483208E+00
4.642000E+10 1.000E+17 295 1.500E-4 1.288094306E+00 1.318768888E+00
6.813000E+10 1.000E+17 295 1.500E-4 1.293850697E+00 1.319182435E+00
1.000000E+11 1.000E+17 295 1.500E-4 1.299383943E+00 1.319777441E+00
1.468000E+11 1.000E+17 295 1.500E-4 1.304601040E+00 1.320626098E+00
2.154000E+11 1.000E+17 295 1.500E-4 1.309481514E+00 1.321821834E+00
3.162000E+11 1.000E+17 295 1.500E-4 1.314110554E+00 1.323478518E+00
4.642000E+11 1.000E+17 295 1.500E-4 1.318664571E+00 1.325722857E+00
6.813000E+11 1.000E+17 295 1.500E-4 1.323363653E+00 1.328676420E+00
1.000000E+12 1.000E+17 295 1.500E-4 1.328410787E+00 1.332426830E+00
1.468000E+12 1.000E+17 295 1.500E-4 1.333936107E+00 1.336994974E+00
2.154000E+12 1.000E+17 295 1.500E-4 1.339965120E+00 1.342315375E+00
3.162000E+12 1.000E+17 295 1.500E-4 1.346429462E+00 1.348249270E+00
4.642000E+12 1.000E+17 295 1.500E-4 1.353176340E+00 1.354593322E+00
6.813000E+12 1.000E+17 295 1.500E-4 1.360041443E+00 1.361148439E+00
1.000000E+13 1.000E+17 295 1.500E-4 1.366926505E+00 1.367791708E+00
