fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:00:28 295 39.3 1.000E+000 6.700E-001 9.432E-007 1.388E+004 2.636E+000 1.339E-008 2.850E-004 
0T02 9:04:18 295 39.3 1.000E+000 6.700E-001 9.514E-007 1.401E+004 2.640E+000 1.335E-008 2.462E-004 
0T03 9:06:18 295 39.3 1.000E+000 6.700E-001 9.546E-007 1.407E+004 2.641E+000 1.329E-008 2.391E-004 
0T04 9:10:00 295 39.3 1.000E+000 6.700E-001 9.622E-007 1.398E+004 2.639E+000 1.337E-008 2.835E-004 
0T05 9:12:32 295 39.3 1.000E+000 6.700E-001 9.616E-007 1.402E+004 2.640E+000 1.335E-008 2.885E-004 
0T06 9:17:10 295 39.3 1.000E+000 6.700E-001 9.706E-007 1.413E+004 2.642E+000 1.331E-008 2.774E-004 
0T07 9:23:36 295.1 39.29 1.000E+000 6.700E-001 9.891E-007 1.435E+004 2.644E+000 1.336E-008 3.069E-004 
0T08 9:26:48 295 39.3 1.000E+000 6.700E-001 9.677E-007 1.423E+004 2.645E+000 1.324E-008 2.669E-004 
0T09 9:29:36 295 39.3 1.000E+000 6.700E-001 9.917E-007 1.412E+004 2.642E+000 1.330E-008 3.557E-004 
0T10 9:35:24 295.1 39.29 1.000E+000 6.700E-001 9.965E-007 1.422E+004 2.641E+000 1.342E-008 2.473E-004 
0T11 9:39:16 295 39.3 1.000E+000 6.700E-001 9.981E-007 1.407E+004 2.642E+000 1.333E-008 3.693E-004 
0T12 9:45:42 294.9 39.32 1.000E+000 6.700E-001 9.918E-007 1.426E+004 2.644E+000 1.323E-008 2.889E-004 
0T13 9:48:36 295.1 39.29 1.000E+000 6.700E-001 1.038E-006 1.418E+004 2.642E+000 1.343E-008 2.826E-004 
