N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.191188923E+00 1.191455524E+00 1.190951449E+00 1.187472726E+00 1.176426927E+00 1.147042920E+00 1.080584675E+00 1.012203440E+00 1.013517928E+00 1.016922579E+00 1.023135806E+00
1.600000000E+01 1.208468171E+00 1.210972111E+00 1.213429789E+00 1.215314903E+00 1.217320130E+00 1.218871900E+00 1.219148013E+00 1.219227494E+00 1.218093232E+00 1.214993925E+00 1.210362203E+00
1.700000000E+01 1.227276060E+00 1.229029230E+00 1.230143958E+00 1.229882002E+00 1.229069735E+00 1.227020233E+00 1.222672533E+00 1.217731094E+00 1.211150766E+00 1.201406118E+00 1.191861447E+00
1.549996187E+01 1.197196661E+00 1.199181225E+00 1.201222763E+00 1.203277193E+00 1.205016808E+00 1.205509353E+00 1.204342727E+00 1.198795637E+00 1.183582082E+00 1.149549100E+00 1.081652573E+00
1.649996187E+01 1.208289412E+00 1.211223276E+00 1.213412576E+00 1.215661087E+00 1.217200749E+00 1.217290296E+00 1.217089659E+00 1.215902858E+00 1.212750933E+00 1.209385516E+00 1.204958833E+00
1.674996808E+01 1.214111311E+00 1.216558201E+00 1.218099481E+00 1.219445941E+00 1.219934698E+00 1.218719656E+00 1.217138259E+00 1.214323129E+00 1.209303015E+00 1.203981004E+00 1.197537897E+00
1.624993176E+01 1.208702816E+00 1.211461116E+00 1.214163146E+00 1.216157731E+00 1.218194898E+00 1.219485093E+00 1.219538033E+00 1.219154295E+00 1.217959064E+00 1.214809386E+00 1.211328152E+00
1.574996808E+01 1.203557264E+00 1.205429086E+00 1.207685801E+00 1.209880233E+00 1.211826015E+00 1.213074125E+00 1.213893003E+00 1.213432952E+00 1.210278474E+00 1.203291095E+00 1.187248506E+00
1.524993176E+01 1.194397674E+00 1.195648656E+00 1.197244922E+00 1.198262342E+00 1.197775315E+00 1.193242331E+00 1.179910481E+00 1.146523603E+00 1.076350446E+00 1.009069789E+00 1.010096382E+00
