N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 340 2.800E-4 3.781460E+1 1.536200E+1 5.224290E-1 7.776080E+1
1.468000E+10 1.778E+15 340 2.800E-4 3.779538E+1 1.534180E+1 5.223620E-1 7.770800E+1
2.154000E+10 1.778E+15 340 2.800E-4 3.776732E+1 1.531220E+1 5.222630E-1 7.763040E+1
3.162000E+10 1.778E+15 340 2.800E-4 3.772646E+1 1.526890E+1 5.221180E-1 7.751640E+1
4.642000E+10 1.778E+15 340 2.800E-4 3.766716E+1 1.520580E+1 5.219050E-1 7.734900E+1
6.813000E+10 1.778E+15 340 2.800E-4 3.758155E+1 1.511390E+1 5.215910E-1 7.710320E+1
1.000000E+11 1.778E+15 340 2.800E-4 3.745895E+1 1.498090E+1 5.211290E-1 7.674250E+1
1.468000E+11 1.778E+15 340 2.800E-4 3.728541E+1 1.478940E+1 5.204450E-1 7.621450E+1
2.154000E+11 1.778E+15 340 2.800E-4 3.704395E+1 1.451720E+1 5.194140E-1 7.544870E+1
3.162000E+11 1.778E+15 340 2.800E-4 3.671633E+1 1.413490E+1 5.178640E-1 7.433920E+1
4.642000E+11 1.778E+15 340 2.800E-4 3.628748E+1 1.363400E+1 5.155510E-1 7.287780E+1
6.813000E+11 1.778E+15 340 2.800E-4 3.575308E+1 1.304160E+1 5.120570E-1 7.123600E+1
1.000000E+12 1.778E+15 340 2.800E-4 3.512677E+1 1.243520E+1 5.065670E-1 6.988400E+1
1.468000E+12 1.778E+15 340 2.800E-4 3.443913E+1 1.186590E+1 4.977350E-1 6.922290E+1
2.154000E+12 1.778E+15 340 2.800E-4 3.372319E+1 1.134310E+1 4.827870E-1 6.967000E+1
3.162000E+12 1.778E+15 340 2.800E-4 3.299743E+1 1.085730E+1 4.608110E-1 7.140350E+1
4.642000E+12 1.778E+15 340 2.800E-4 3.226238E+1 1.039410E+1 4.456940E-1 7.228570E+1
6.813000E+12 1.778E+15 340 2.800E-4 3.150957E+1 9.946000E+0 4.362160E-1 7.236080E+1
1.000000E+13 1.778E+15 340 2.800E-4 3.073080E+1 9.497900E+0 4.277350E-1 7.225680E+1
1.468000E+13 1.778E+15 340 2.800E-4 2.992153E+1 9.050300E+0 4.194220E-1 7.211510E+1
2.154000E+13 1.778E+15 340 2.800E-4 2.908050E+1 8.607100E+0 4.111770E-1 7.198230E+1
3.162000E+13 1.778E+15 340 2.800E-4 2.820858E+1 8.159600E+0 4.029940E-1 7.177760E+1
4.642000E+13 1.778E+15 340 2.800E-4 2.730821E+1 7.711900E+0 3.948570E-1 7.151980E+1
6.813000E+13 1.778E+15 340 2.800E-4 2.638315E+1 7.269000E+0 3.867220E-1 7.124430E+1
1.000000E+14 1.778E+15 340 2.800E-4 2.543852E+1 6.823100E+0 3.785190E-1 7.086070E+1
