T(K) Nd(cm-3) Mu(cm2/Vs)
442 1.02048E+16 5.31131E+2
445 2.87183E+19 1.11532E+2
311 4.96894E+17 3.37268E+2
288 2.41118E+15 1.36445E+3
353 3.45122E+19 1.34557E+2
356 2.77169E+16 6.87891E+2
513 3.05038E+19 9.72513E+1
208 4.43527E+18 2.67395E+2
317 7.59237E+13 1.23555E+3
320 5.40416E+17 3.23138E+2
358 1.04609E+16 7.87653E+2
488 1.39411E+17 3.21831E+2
329 4.50905E+16 6.86835E+2
176 8.10374E+12 4.67008E+3
383 1.09386E+18 2.32170E+2
438 7.36442E+17 2.35851E+2
433 6.89723E+15 5.69050E+2
514 2.91054E+14 4.17801E+2
486 9.42131E+14 4.68828E+2
454 1.11223E+14 5.54417E+2
316 1.73031E+13 1.25565E+3
240 2.38229E+17 5.00683E+2
323 1.81028E+14 1.17894E+3
290 6.54961E+15 1.19932E+3
327 1.35272E+14 1.15035E+3
287 2.34944E+13 1.55566E+3
417 6.57510E+12 6.71857E+2
335 3.71063E+16 7.03029E+2
413 1.28642E+19 1.30434E+2
176 7.26400E+17 4.44663E+2
502 5.74849E+12 4.41218E+2
281 9.92356E+13 1.61698E+3
480 1.26524E+18 1.87951E+2
372 3.88834E+18 1.73114E+2
326 1.71300E+18 2.29162E+2
438 6.54167E+15 5.55435E+2
425 3.89112E+14 6.38245E+2
288 8.87104E+13 1.52935E+3
485 3.12098E+13 4.78775E+2
456 1.53950E+16 4.84981E+2
190 1.01143E+17 7.72105E+2
332 9.68114E+14 1.07433E+3
471 1.38611E+13 5.10248E+2
328 6.59443E+12 1.15574E+3
189 2.07900E+18 3.32963E+2
307 1.28789E+18 2.56745E+2
254 3.59269E+16 9.49429E+2
201 5.70301E+15 2.07340E+3
353 6.52463E+12 9.78371E+2
456 2.93089E+18 1.57875E+2
470 3.25047E+13 5.12335E+2
382 7.23245E+12 8.21889E+2
254 1.14367E+15 1.84282E+3
248 1.04141E+15 1.93571E+3
195 9.82769E+12 3.69441E+3
487 9.37478E+17 2.01379E+2
291 1.09713E+18 2.77942E+2
520 1.97252E+14 4.06335E+2
331 1.50118E+18 2.34986E+2
193 5.92931E+12 3.80093E+3
458 3.29169E+16 4.47400E+2
210 7.12318E+18 2.47929E+2
369 4.20202E+17 3.18626E+2
179 2.07939E+13 4.42137E+3
177 3.45112E+18 3.22799E+2
286 2.50625E+14 1.52668E+3
425 4.38829E+13 6.42371E+2
473 1.85114E+16 4.45634E+2
256 1.42611E+17 5.80043E+2
180 4.16630E+18 3.08606E+2
494 7.03985E+17 2.14948E+2
388 6.35890E+13 7.91222E+2
318 2.10255E+13 1.23388E+3
355 4.87003E+16 6.14170E+2
424 8.01435E+13 6.47566E+2
407 1.70734E+14 7.07125E+2
451 9.83707E+12 5.64167E+2
186 2.87945E+14 3.72595E+3
271 2.86712E+13 1.76904E+3
420 1.89026E+19 1.22546E+2
431 2.40653E+19 1.16862E+2
222 2.29646E+13 2.76408E+3
317 1.80010E+16 8.85352E+2
252 1.12845E+14 2.04382E+3
367 2.72809E+13 8.96895E+2
453 9.12114E+18 1.26841E+2
413 2.83034E+14 6.79502E+2
387 5.45683E+18 1.57381E+2
318 3.05383E+13 1.23412E+3
176 1.67731E+13 4.62561E+3
397 1.26774E+13 7.50763E+2
446 8.32509E+12 5.78897E+2
281 1.19086E+18 2.78094E+2
500 2.96082E+16 3.84868E+2
176 7.04743E+17 4.48777E+2
303 4.44729E+19 1.50632E+2
200 1.00170E+14 3.37510E+3
407 1.00045E+15 6.91030E+2
187 6.00236E+17 4.43622E+2
356 1.40804E+13 9.59507E+2
350 3.22495E+14 9.78885E+2
351 2.60664E+13 9.92677E+2
480 3.12151E+19 1.03265E+2
240 1.77750E+14 2.25855E+3
341 5.08013E+15 9.28913E+2
458 4.35813E+15 5.16472E+2
516 2.23732E+13 4.15398E+2
185 3.03638E+16 1.24581E+3
240 1.39617E+18 2.98201E+2
329 4.00389E+18 1.89093E+2
394 7.63375E+18 1.46461E+2
480 7.42627E+15 4.57794E+2
326 3.96964E+15 1.03264E+3
425 4.31925E+18 1.53016E+2
348 2.72654E+13 1.01059E+3
423 2.58178E+18 1.72422E+2
502 1.05712E+14 4.41863E+2
517 3.44575E+16 3.57187E+2
262 9.14330E+16 6.73063E+2
272 1.74195E+18 2.58552E+2
442 5.15268E+17 2.59550E+2
415 2.17019E+14 6.75252E+2
262 1.03906E+18 3.02091E+2
249 3.05658E+16 1.01696E+3
451 4.22203E+17 2.69269E+2
208 5.46885E+17 4.20122E+2
278 8.83012E+13 1.65323E+3
430 6.37574E+17 2.49670E+2
254 8.41533E+16 7.06625E+2
344 1.80942E+16 7.79776E+2
328 1.77127E+18 2.26708E+2
489 4.17204E+18 1.37918E+2
247 4.80297E+16 8.78973E+2
508 1.10910E+18 1.85291E+2
470 1.36424E+14 5.12139E+2
338 1.07534E+15 1.03211E+3
333 5.97575E+17 3.05113E+2
446 2.47167E+13 5.78272E+2
435 1.87638E+15 5.90172E+2
262 2.61770E+16 1.01963E+3
518 9.77001E+17 1.88110E+2
289 8.60806E+13 1.52190E+3
323 5.23590E+16 6.73974E+2
203 5.38563E+15 2.07730E+3
486 1.88888E+18 1.67238E+2
370 3.38304E+13 8.80394E+2
273 1.08226E+18 2.90330E+2
289 2.97667E+14 1.48485E+3
243 1.68427E+17 5.62577E+2
191 6.79725E+17 4.21949E+2
510 3.93948E+13 4.26222E+2
511 2.31277E+18 1.52390E+2
432 5.23476E+14 6.13817E+2
387 3.60939E+16 5.79349E+2
355 1.21956E+13 9.63555E+2
