T(K) Nd(cm-3) Mu(cm2/Vs)
175 5.00000E+12 1.57904E+3
175 6.94748E+12 1.57821E+3
175 9.65349E+12 1.57717E+3
175 1.34135E+13 1.57584E+3
175 1.86380E+13 1.57417E+3
175 2.58974E+13 1.57206E+3
175 3.59843E+13 1.56939E+3
175 5.00000E+13 1.56602E+3
175 6.94748E+13 1.56177E+3
175 9.65349E+13 1.55643E+3
175 1.34135E+14 1.54972E+3
175 1.86380E+14 1.54131E+3
175 2.58974E+14 1.53079E+3
175 3.59843E+14 1.51769E+3
175 5.00000E+14 1.50144E+3
175 6.94748E+14 1.48139E+3
175 9.65349E+14 1.45682E+3
175 1.34135E+15 1.42696E+3
175 1.86380E+15 1.39104E+3
175 2.58974E+15 1.34835E+3
175 3.59843E+15 1.29836E+3
175 5.00000E+15 1.24081E+3
175 6.94748E+15 1.17588E+3
175 9.65349E+15 1.10427E+3
175 1.34135E+16 1.02730E+3
175 1.86380E+16 9.46675E+2
175 2.58974E+16 8.64650E+2
175 3.59843E+16 7.83594E+2
175 5.00000E+16 7.05568E+2
175 6.94748E+16 6.32337E+2
175 9.65349E+16 5.65126E+2
175 1.34135E+17 5.04503E+2
175 1.86380E+17 4.50562E+2
175 2.58974E+17 4.03091E+2
175 3.59843E+17 3.61546E+2
175 5.00000E+17 3.25252E+2
175 6.94748E+17 2.93691E+2
175 9.65349E+17 2.66185E+2
175 1.34135E+18 2.42295E+2
175 1.86380E+18 2.21297E+2
175 2.58974E+18 2.03059E+2
175 3.59843E+18 1.87157E+2
175 5.00000E+18 1.73056E+2
175 6.94748E+18 1.60690E+2
175 9.65349E+18 1.49834E+2
175 1.34135E+19 1.40216E+2
175 1.86380E+19 1.31767E+2
175 2.58974E+19 1.24278E+2
175 3.59843E+19 1.17653E+2
182 5.00000E+12 1.44597E+3
182 6.94748E+12 1.44530E+3
182 9.65349E+12 1.44444E+3
182 1.34135E+13 1.44336E+3
182 1.86380E+13 1.44199E+3
182 2.58974E+13 1.44026E+3
182 3.59843E+13 1.43808E+3
182 5.00000E+13 1.43532E+3
182 6.94748E+13 1.43184E+3
182 9.65349E+13 1.42747E+3
182 1.34135E+14 1.42196E+3
182 1.86380E+14 1.41505E+3
182 2.58974E+14 1.40640E+3
182 3.59843E+14 1.39561E+3
182 5.00000E+14 1.38219E+3
182 6.94748E+14 1.36560E+3
182 9.65349E+14 1.34519E+3
182 1.34135E+15 1.32029E+3
182 1.86380E+15 1.29017E+3
182 2.58974E+15 1.25416E+3
182 3.59843E+15 1.21167E+3
182 5.00000E+15 1.16235E+3
182 6.94748E+15 1.10614E+3
182 9.65349E+15 1.04343E+3
182 1.34135E+16 9.75172E+2
182 1.86380E+16 9.02779E+2
182 2.58974E+16 8.28039E+2
182 3.59843E+16 7.53240E+2
182 5.00000E+16 6.80178E+2
182 6.94748E+16 6.10942E+2
182 9.65349E+16 5.46800E+2
182 1.34135E+17 4.88356E+2
182 1.86380E+17 4.36071E+2
182 2.58974E+17 3.89991E+2
182 3.59843E+17 3.49499E+2
182 5.00000E+17 3.14328E+2
182 6.94748E+17 2.83512E+2
182 9.65349E+17 2.56895E+2
182 1.34135E+18 2.33709E+2
182 1.86380E+18 2.13422E+2
182 2.58974E+18 1.95861E+2
182 3.59843E+18 1.80333E+2
182 5.00000E+18 1.66873E+2
182 6.94748E+18 1.54986E+2
182 9.65349E+18 1.44578E+2
182 1.34135E+19 1.35380E+2
182 1.86380E+19 1.27224E+2
182 2.58974E+19 1.20093E+2
182 3.59843E+19 1.13737E+2
189 5.00000E+12 1.32850E+3
189 6.94748E+12 1.32794E+3
189 9.65349E+12 1.32724E+3
189 1.34135E+13 1.32634E+3
