T(K) Nd(cm-3) Mu(cm2/Vs)
296 3.05723E+15 4.63738E+2
250 2.85132E+13 7.06514E+2
496 1.72211E+15 1.51125E+2
311 2.53145E+16 3.71484E+2
414 2.34533E+13 2.28308E+2
385 3.56569E+15 2.62768E+2
445 3.82960E+18 8.43939E+1
470 3.53600E+15 1.69404E+2
403 4.06230E+15 2.37042E+2
313 4.15338E+16 3.48296E+2
348 1.20238E+16 3.14735E+2
289 1.61411E+18 1.53011E+2
338 4.89240E+15 3.46662E+2
207 1.31812E+18 2.10132E+2
453 5.34262E+13 1.86380E+2
412 1.25555E+17 1.88419E+2
433 6.72496E+14 2.05249E+2
182 3.68622E+19 1.13114E+2
452 3.11408E+18 8.71242E+1
433 9.19400E+15 1.99592E+2
445 5.50358E+17 1.31362E+2
288 7.87876E+17 1.89541E+2
383 8.49075E+15 2.61049E+2
304 1.11644E+16 4.15967E+2
492 4.08119E+16 1.45827E+2
349 3.53540E+19 6.78670E+1
488 9.51849E+12 1.57305E+2
181 1.85068E+15 1.30789E+3
490 1.72159E+19 5.66502E+1
353 1.66653E+16 2.99632E+2
412 9.37745E+12 2.30449E+2
478 1.14983E+13 1.64947E+2
324 2.32915E+16 3.46674E+2
337 2.10656E+15 3.53170E+2
510 6.41137E+13 1.42007E+2
359 8.52168E+13 3.13048E+2
378 1.71558E+14 2.78272E+2
466 1.26817E+13 1.74573E+2
383 2.07649E+15 2.66836E+2
284 4.70391E+15 5.00679E+2
344 1.81545E+13 3.45787E+2
261 2.98417E+15 6.06935E+2
232 6.77216E+14 8.14393E+2
192 1.95238E+17 4.11282E+2
499 9.00134E+16 1.35758E+2
477 3.36669E+15 1.63537E+2
485 8.16851E+18 6.57583E+1
344 3.99175E+18 1.04866E+2
209 1.03191E+15 1.01017E+3
274 5.25744E+18 1.17371E+2
399 1.97561E+15 2.44325E+2
250 3.34035E+18 1.40536E+2
299 3.85045E+17 2.27560E+2
183 5.92279E+17 2.96271E+2
178 1.00878E+17 5.47640E+2
255 1.14739E+19 1.05420E+2
201 5.45245E+14 1.11877E+3
376 1.69140E+15 2.79465E+2
320 4.50536E+17 2.04066E+2
508 9.07663E+13 1.43736E+2
365 1.26503E+15 2.98441E+2
524 5.27573E+16 1.26061E+2
275 8.95074E+18 1.04179E+2
492 1.17136E+18 9.87348E+1
504 5.29282E+16 1.36772E+2
213 8.41025E+15 8.30690E+2
292 2.37262E+18 1.36400E+2
492 2.42405E+18 8.44413E+1
299 1.18803E+15 4.64270E+2
242 1.50174E+13 7.65031E+2
467 1.09828E+13 1.73572E+2
461 5.87217E+14 1.78255E+2
483 1.87807E+13 1.60789E+2
282 6.47544E+18 1.09451E+2
182 5.77647E+12 1.44324E+3
488 2.35282E+17 1.29950E+2
446 3.04530E+13 1.92432E+2
227 1.46246E+13 8.79328E+2
353 1.95902E+13 3.26643E+2
403 5.41198E+14 2.40578E+2
410 3.16865E+17 1.64309E+2
336 1.88009E+17 2.40775E+2
454 5.72870E+13 1.85072E+2
292 3.76601E+17 2.34037E+2
475 3.38938E+15 1.65383E+2
179 1.81700E+15 1.33539E+3
467 1.89376E+15 1.72827E+2
496 1.90896E+17 1.28765E+2
393 1.40385E+19 7.16971E+1
231 2.50225E+15 7.89015E+2
395 5.82757E+14 2.52338E+2
416 1.13659E+13 2.25328E+2
404 2.81899E+19 6.22047E+1
504 7.68268E+18 6.40998E+1
506 8.51849E+14 1.44284E+2
309 6.12600E+16 3.35614E+2
354 2.48667E+17 2.10692E+2
