T(K) Nd(cm-3) Mu(cm2/Vs)
508 3.91831E+17 1.13572E+2
267 1.33792E+15 5.90799E+2
505 1.57381E+16 1.41866E+2
475 3.42136E+19 5.23409E+1
519 7.65683E+12 1.36497E+2
281 5.12040E+15 5.09180E+2
251 1.25399E+14 6.96627E+2
198 2.20592E+13 1.19588E+3
391 9.81073E+18 7.70862E+1
290 4.32867E+16 3.93290E+2
308 3.31068E+18 1.20025E+2
186 6.41737E+14 1.31457E+3
290 2.46735E+16 4.23004E+2
359 9.37819E+14 3.11463E+2
385 1.20006E+17 2.12653E+2
418 2.86854E+14 2.22302E+2
187 6.77699E+18 1.52195E+2
404 2.43663E+14 2.39523E+2
205 2.56936E+16 7.20724E+2
314 1.28549E+17 2.86061E+2
231 9.74464E+12 8.43983E+2
512 6.40616E+14 1.40993E+2
413 2.63951E+14 2.29044E+2
194 2.25270E+13 1.25349E+3
277 6.83622E+15 5.14788E+2
222 1.78530E+18 1.82530E+2
187 1.76753E+13 1.35851E+3
320 1.72932E+16 3.63411E+2
302 4.65973E+18 1.11819E+2
292 7.27144E+15 4.60371E+2
295 7.55982E+16 3.47158E+2
304 1.38428E+16 4.08254E+2
326 7.02852E+13 3.90556E+2
281 1.28242E+19 9.54421E+1
396 3.06533E+13 2.51075E+2
286 6.65831E+14 5.16086E+2
521 1.59254E+13 1.35461E+2
348 1.56764E+16 3.10968E+2
394 2.70960E+19 6.39265E+1
387 4.71004E+19 5.98681E+1
480 1.39195E+16 1.58817E+2
281 4.44711E+14 5.39177E+2
229 9.26469E+16 4.50010E+2
186 1.37621E+19 1.31834E+2
416 2.81766E+18 9.68949E+1
296 1.22240E+16 4.34761E+2
227 4.06857E+16 5.66345E+2
315 2.22701E+16 3.68431E+2
474 5.58030E+12 1.67781E+2
455 1.55641E+14 1.83954E+2
237 1.68402E+13 7.97703E+2
223 8.18544E+15 7.67299E+2
229 4.71051E+15 7.68809E+2
457 7.10304E+15 1.78467E+2
370 6.12838E+17 1.61159E+2
523 8.45730E+12 1.34255E+2
485 5.43428E+16 1.47923E+2
503 3.16860E+15 1.45970E+2
184 6.51158E+17 2.87046E+2
449 1.39377E+19 6.38081E+1
371 7.02748E+16 2.42897E+2
428 4.45179E+13 2.10990E+2
512 3.25715E+13 1.41143E+2
241 2.22985E+14 7.64196E+2
231 3.61720E+16 5.66683E+2
265 3.87196E+16 4.61664E+2
245 3.98795E+17 2.67317E+2
399 8.14595E+18 7.87248E+1
520 9.38912E+16 1.24697E+2
464 1.98731E+17 1.44605E+2
304 6.48077E+18 1.03261E+2
265 3.42674E+14 6.16119E+2
180 2.22978E+19 1.24572E+2
403 3.40699E+13 2.42112E+2
463 1.24504E+14 1.77085E+2
466 1.53343E+14 1.74265E+2
480 2.46010E+16 1.55837E+2
403 1.23621E+14 2.41283E+2
217 3.17262E+18 1.59536E+2
491 1.62509E+15 1.54054E+2
296 1.70545E+17 2.88009E+2
278 1.95512E+19 8.91773E+1
200 5.66074E+17 2.79577E+2
481 4.43379E+17 1.21861E+2
332 1.24039E+15 3.68769E+2
348 4.03323E+17 1.92100E+2
293 3.19452E+17 2.44829E+2
243 5.15707E+16 4.91834E+2
199 4.40302E+16 6.45952E+2
378 3.24902E+19 6.43163E+1
390 1.95186E+14 2.59857E+2
389 3.09922E+18 1.00643E+2
234 1.08663E+14 8.17848E+2
291 3.24539E+16 4.07076E+2
298 1.44470E+14 4.75303E+2
345 6.31533E+15 3.29342E+2
365 4.35271E+18 9.77359E+1
196 2.21032E+19 1.16066E+2
194 9.94902E+14 1.17718E+3
229 1.76656E+15 8.16855E+2
228 2.82188E+16 6.08847E+2
444 2.45714E+14 1.94438E+2
224 3.43728E+15 8.20449E+2
306 2.97237E+17 2.39659E+2
178 1.60047E+13 1.51985E+3
306 1.79909E+13 4.50729E+2
301 1.12326E+16 4.24229E+2
461 3.85464E+13 1.78837E+2
393 1.43814E+15 2.53093E+2
516 3.51820E+13 1.38441E+2
445 5.55121E+17 1.31072E+2
395 6.00584E+18 8.47411E+1
185 3.73864E+15 1.17072E+3
246 6.87470E+17 2.23805E+2
281 6.64370E+13 5.42775E+2
195 1.36604E+17 4.57771E+2
296 7.58781E+14 4.77584E+2
392 6.55079E+12 2.57658E+2
469 1.77608E+14 1.72141E+2
221 4.23802E+13 9.30084E+2
499 3.42194E+18 7.68566E+1
242 4.21880E+13 7.58112E+2
492 1.57820E+13 1.54603E+2
320 1.95775E+18 1.33825E+2
195 3.57762E+19 1.07223E+2
460 2.42318E+19 5.68370E+1
488 1.52613E+18 9.43999E+1
457 4.01818E+18 8.12443E+1
252 5.61250E+14 6.80372E+2
489 8.05235E+12 1.56295E+2
476 7.68378E+14 1.65521E+2
327 1.07675E+17 2.79398E+2
496 4.37234E+19 4.85454E+1
188 3.92477E+18 1.71351E+2
486 4.55437E+14 1.58811E+2
373 6.04836E+14 2.85458E+2
197 1.14872E+19 1.30093E+2
426 3.40367E+15 2.10222E+2
521 5.34854E+16 1.27525E+2
395 5.33758E+18 8.71874E+1
501 2.77218E+14 1.47777E+2
207 5.74741E+13 1.07222E+3
389 1.19567E+18 1.28685E+2
262 3.40609E+15 6.00053E+2
412 6.38875E+13 2.30278E+2
466 5.41612E+13 1.74067E+2
407 1.04223E+15 2.35134E+2
312 9.00121E+17 1.70383E+2
315 2.58600E+13 4.21247E+2
184 9.55955E+16 5.43523E+2
220 2.81366E+17 3.25653E+2
366 2.19007E+15 2.96193E+2
453 1.35003E+13 1.85899E+2
225 8.55059E+17 2.23359E+2
261 6.41698E+12 6.44818E+2
509 2.03422E+17 1.22152E+2
296 2.92898E+16 3.99967E+2
201 8.96320E+18 1.34421E+2
251 4.99502E+19 8.35967E+1
508 4.12687E+15 1.42458E+2
208 1.99847E+15 9.85313E+2
248 3.55348E+19 8.85552E+1
361 1.66779E+14 3.08513E+2
283 1.64476E+18 1.54406E+2
512 1.98625E+15 1.40644E+2
386 6.03233E+14 2.65232E+2
456 9.55046E+15 1.78747E+2
418 3.19469E+15 2.19333E+2
399 1.03466E+18 1.30186E+2
239 6.74331E+16 4.68888E+2
242 5.94223E+18 1.26186E+2
229 5.59036E+18 1.33626E+2
189 4.87969E+15 1.09212E+3
188 6.18183E+15 1.06967E+3
313 9.78008E+17 1.66063E+2
413 5.05090E+16 2.05203E+2
284 5.20089E+12 5.30443E+2
437 4.30324E+19 5.46519E+1
240 4.70485E+15 6.99881E+2
465 2.68216E+18 8.77452E+1
320 6.62179E+17 1.82347E+2
456 2.21388E+19 5.80223E+1
360 1.90806E+17 2.17604E+2
320 1.86738E+14 4.05096E+2
265 8.04623E+13 6.20374E+2
196 1.87497E+19 1.19135E+2
258 1.37552E+13 6.61360E+2
263 1.13206E+16 5.50275E+2
314 3.91591E+17 2.16084E+2
270 4.46754E+13 5.94702E+2
248 3.70570E+14 7.10045E+2
511 2.76450E+15 1.40497E+2
284 2.84782E+18 1.32842E+2
414 2.02753E+14 2.27895E+2
256 5.19386E+18 1.24144E+2
475 3.15706E+14 1.67138E+2
249 8.46017E+14 6.95191E+2
413 3.73693E+17 1.57285E+2
290 1.12917E+14 5.04529E+2
478 2.72535E+16 1.57153E+2
331 8.25322E+13 3.75946E+2
357 2.29958E+15 3.12644E+2
415 3.82943E+19 5.81004E+1
362 3.41952E+18 1.04318E+2
328 1.22151E+15 3.77723E+2
206 2.82374E+15 9.86694E+2
219 5.27038E+17 2.65970E+2
208 1.87654E+14 1.05930E+3
248 6.93156E+14 7.06348E+2
441 8.72766E+14 1.96533E+2
233 7.39881E+18 1.23991E+2
374 4.29745E+18 9.60937E+1
331 9.66142E+15 3.53106E+2
279 8.08190E+17 1.92665E+2
388 4.67934E+19 5.98405E+1
516 3.87643E+18 7.21372E+1
227 1.21243E+15 8.42424E+2
460 1.73382E+13 1.79316E+2
430 9.16382E+15 2.02532E+2
373 6.17833E+16 2.43926E+2
465 3.15737E+16 1.65757E+2
458 4.58957E+17 1.30495E+2
524 2.56360E+14 1.33686E+2
222 2.74448E+14 9.07719E+2
268 1.32354E+17 3.44446E+2
262 8.97815E+15 5.62702E+2
305 6.66232E+14 4.46751E+2
316 2.14710E+17 2.51895E+2
471 6.07623E+17 1.18907E+2
434 2.19772E+15 2.03033E+2
232 1.50798E+19 1.07764E+2
328 1.31391E+16 3.53768E+2
330 2.31382E+19 7.57305E+1
428 1.24766E+18 1.15010E+2
333 2.00123E+18 1.28659E+2
231 5.30414E+17 2.54532E+2
479 3.80822E+17 1.25687E+2
446 1.98686E+17 1.54754E+2
198 1.82544E+19 1.18790E+2
494 9.41170E+15 1.49616E+2
485 2.92287E+17 1.27743E+2
501 6.43152E+15 1.46281E+2
222 2.75943E+15 8.52168E+2
197 2.47555E+13 1.20144E+3
452 3.42537E+18 8.52125E+1
210 2.59769E+19 1.06287E+2
240 1.97153E+18 1.67011E+2
423 1.62555E+17 1.73815E+2
369 4.34675E+19 6.29931E+1
361 1.48199E+18 1.30246E+2
464 6.29025E+17 1.20951E+2
319 3.40482E+16 3.43852E+2
