T(K) Nd(cm-3) Mu(cm2/Vs)
491 1.13031E+19 1.14120E+2
274 4.77234E+16 9.96968E+2
298 5.06324E+12 1.43309E+3
469 1.24848E+19 1.14799E+2
298 1.75567E+18 2.57004E+2
461 9.12441E+14 5.31278E+2
225 1.94799E+13 2.68937E+3
207 2.56865E+14 3.13674E+3
198 3.99347E+18 2.53077E+2
349 2.13991E+17 5.00872E+2
438 3.32094E+16 5.24689E+2
442 2.24232E+17 3.82959E+2
407 1.04244E+15 7.00065E+2
330 1.40097E+13 1.14177E+3
476 2.66236E+14 4.98244E+2
294 1.01407E+16 1.22645E+3
204 4.98248E+13 3.33006E+3
235 2.29010E+16 1.45266E+3
363 5.79360E+12 9.21961E+2
324 5.31984E+13 1.18146E+3
515 2.00268E+18 1.79080E+2
418 1.88976E+13 6.70570E+2
494 1.06006E+13 4.59457E+2
487 9.48733E+12 4.73159E+2
231 1.94841E+18 2.82181E+2
242 1.00756E+14 2.26279E+3
499 4.11858E+17 2.85448E+2
373 7.66764E+18 1.48083E+2
241 2.77480E+14 2.25417E+3
260 3.83577E+18 2.16545E+2
228 1.63681E+16 1.64672E+3
353 2.88219E+13 9.78885E+2
491 3.79474E+18 1.53118E+2
394 6.60759E+16 5.76513E+2
402 2.20278E+16 6.37787E+2
465 3.28115E+19 9.48124E+1
212 2.81958E+13 3.07917E+3
406 6.05313E+14 7.06144E+2
498 1.26706E+13 4.51032E+2
204 1.87593E+16 1.77749E+3
269 6.79996E+12 1.80767E+3
229 1.01232E+18 3.51860E+2
488 1.28081E+17 3.68292E+2
251 4.44529E+14 2.04451E+3
288 6.33038E+18 1.79402E+2
474 2.37679E+13 5.03704E+2
521 4.00921E+14 4.04757E+2
204 1.70670E+19 1.78890E+2
347 1.56364E+16 8.69148E+2
356 5.04060E+12 9.60530E+2
259 5.94576E+13 1.95356E+3
356 9.11087E+16 6.21896E+2
243 1.82014E+18 2.80262E+2
351 9.45329E+17 2.95776E+2
343 1.73148E+16 8.76614E+2
518 2.87534E+13 4.11723E+2
184 3.15495E+16 1.59348E+3
507 2.06854E+13 4.31253E+2
382 5.34095E+18 1.61009E+2
