name time T kT_1 I
100RV 100rv.dat 300 38.65 8.800E-006
10RV 10rv.dat 300 38.65 7.699E-006
11RV 11rv.dat 300 38.65 7.728E-006
12RV 12rv.dat 300 38.65 7.657E-006
13RV 13rv.dat 300 38.65 7.671E-006
14RV 14rv.dat 300 38.65 7.587E-006
15RV 15rv.dat 300 38.65 7.562E-006
16RV 16rv.dat 300 38.65 7.650E-006
17RV 17rv.dat 300 38.65 7.463E-006
18RV 18rv.dat 300 38.65 7.335E-006
19RV 19rv.dat 300 38.65 7.436E-006
1RV 1rv.dat 300 38.65 7.857E-006
20RV 20rv.dat 300 38.65 7.759E-006
21RV 21rv.dat 300 38.65 7.670E-006
22RV 22rv.dat 300 38.65 7.590E-006
23RV 23rv.dat 300 38.65 7.668E-006
24RV 24rv.dat 300 38.65 7.777E-006
25RV 25rv.dat 300.1 38.63 7.734E-006
26RV 26rv.dat 300 38.65 7.725E-006
27RV 27rv.dat 300 38.65 7.704E-006
28RV 28rv.dat 300 38.65 7.615E-006
29RV 29rv.dat 300 38.65 7.668E-006
2RV 2rv.dat 300 38.65 7.843E-006
30RV 30rv.dat 300 38.65 7.793E-006
31RV 31rv.dat 300 38.65 1.004E-005
32RV 32rv.dat 300 38.65 9.435E-006
33RV 33rv.dat 300 38.65 9.381E-006
34RV 34rv.dat 300 38.65 9.755E-006
35RV 35rv.dat 300 38.65 1.014E-005
36RV 36rv.dat 300 38.65 1.015E-005
37RV 37rv.dat 300 38.65 1.026E-005
38RV 38rv.dat 300 38.65 9.939E-006
39RV 39rv.dat 300 38.65 1.003E-005
3RV 3rv.dat 300 38.65 7.684E-006
40RV 40rv.dat 300 38.65 1.009E-005
41RV 41rv.dat 300 38.65 1.019E-005
42RV 42rv.dat 300 38.65 9.661E-006
43RV 43rv.dat 300 38.65 1.014E-005
44RV 44rv.dat 300 38.65 1.003E-005
45RV 45rv.dat 300 38.65 9.913E-006
46RV 46rv.dat 300 38.65 1.063E-005
47RV 47rv.dat 300.1 38.63 1.062E-005
48RV 48rv.dat 300 38.65 1.045E-005
49RV 49rv.dat 300 38.65 9.948E-006
4RV 4rv.dat 300 38.65 7.559E-006
50RV 50rv.dat 300 38.65 1.015E-005
51RV 51rv.dat 300 38.65 1.030E-005
52RV 52rv.dat 300 38.65 9.778E-006
53RV 53rv.dat 300 38.65 9.858E-006
54RV 54rv.dat 300 38.65 9.532E-006
55RV 55rv.dat 300 38.65 9.570E-006
56RV 56rv.dat 300 38.65 9.705E-006
57RV 57rv.dat 300 38.65 9.660E-006
58RV 58rv.dat 300 38.65 9.858E-006
59RV 59rv.dat 300 38.65 9.679E-006
5RV 5rv.dat 300 38.65 7.620E-006
60RV 60rv.dat 300 38.65 9.816E-006
61RV 61rv.dat 299.8 38.67 9.139E-006
62RV 62rv.dat 300 38.65 9.325E-006
63RV 63rv.dat 300 38.65 9.429E-006
64RV 64rv.dat 300 38.65 9.688E-006
65RV 65rv.dat 300 38.65 9.644E-006
66RV 66rv.dat 300 38.65 9.753E-006
67RV 67rv.dat 300 38.65 9.501E-006
68RV 68rv.dat 300 38.65 9.435E-006
69RV 69rv.dat 300 38.65 9.320E-006
6RV 6rv.dat 300 38.65 7.657E-006
70RV 70rv.dat 300 38.65 9.136E-006
71RV 71rv.dat 300 38.65 9.390E-006
72RV 72rv.dat 300 38.65 8.816E-006
73RV 73rv.dat 300 38.65 9.046E-006
74RV 74rv.dat 300 38.65 9.126E-006
75RV 75rv.dat 300 38.65 8.960E-006
76RV 76rv.dat 300 38.65 9.105E-006
77RV 77rv.dat 300 38.65 9.445E-006
78RV 78rv.dat 300 38.65 9.333E-006
79RV 79rv.dat 300 38.65 9.369E-006
7RV 7rv.dat 300 38.65 7.779E-006
80RV 80rv.dat 300 38.65 9.805E-006
81RV 81rv.dat 300 38.65 9.275E-006
82RV 82rv.dat 300 38.65 9.016E-006
83RV 83rv.dat 300 38.65 9.151E-006
84RV 84rv.dat 300 38.65 9.226E-006
85RV 85rv.dat 300 38.65 9.091E-006
86RV 86rv.dat 300 38.65 9.070E-006
87RV 87rv.dat 300 38.65 9.167E-006
88RV 88rv.dat 300 38.65 8.861E-006
89RV 89rv.dat 300 38.65 9.022E-006
8RV 8rv.dat 300 38.65 7.767E-006
90RV 90rv.dat 300 38.65 9.150E-006
91RV 91rv.dat 300 38.65 9.076E-006
92RV 92rv.dat 300 38.65 9.124E-006
93RV 93rv.dat 300 38.65 9.254E-006
94RV 94rv.dat 300 38.65 9.150E-006
95RV 95rv.dat 300 38.65 8.789E-006
96RV 96rv.dat 300 38.65 8.891E-006
97RV 97rv.dat 300 38.65 8.797E-006
98RV 98rv.dat 300 38.65 8.927E-006
99RV 99rv.dat 300 38.65 8.927E-006
9RV 9rv.dat 300 38.65 7.701E-006
