N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 320 3.800E-4 3.692035E+1 1.695140E+1 5.663560E-1 8.106790E+1
1.468000E+10 5.623E+16 320 3.800E-4 3.687741E+1 1.692790E+1 5.662530E-1 8.106480E+1
2.154000E+10 5.623E+16 320 3.800E-4 3.681576E+1 1.688750E+1 5.661040E-1 8.102810E+1
3.162000E+10 5.623E+16 320 3.800E-4 3.672815E+1 1.683960E+1 5.658910E-1 8.102160E+1
4.642000E+10 5.623E+16 320 3.800E-4 3.660534E+1 1.677260E+1 5.655910E-1 8.101270E+1
6.813000E+10 5.623E+16 320 3.800E-4 3.643642E+1 1.668040E+1 5.651750E-1 8.100050E+1
1.000000E+11 5.623E+16 320 3.800E-4 3.620987E+1 1.655690E+1 5.646110E-1 8.098450E+1
1.468000E+11 5.623E+16 320 3.800E-4 3.591568E+1 1.639660E+1 5.638680E-1 8.096390E+1
2.154000E+11 5.623E+16 320 3.800E-4 3.554817E+1 1.619640E+1 5.629210E-1 8.093840E+1
3.162000E+11 5.623E+16 320 3.800E-4 3.510837E+1 1.595690E+1 5.617570E-1 8.090740E+1
4.642000E+11 5.623E+16 320 3.800E-4 3.460397E+1 1.568180E+1 5.603740E-1 8.087070E+1
6.813000E+11 5.623E+16 320 3.800E-4 3.404608E+1 1.537660E+1 5.587120E-1 8.083600E+1
1.000000E+12 5.623E+16 320 3.800E-4 3.344443E+1 1.504590E+1 5.568190E-1 8.079450E+1
1.468000E+12 5.623E+16 320 3.800E-4 3.280432E+1 1.468600E+1 5.547040E-1 8.070700E+1
2.154000E+12 5.623E+16 320 3.800E-4 3.212678E+1 1.431040E+1 5.523490E-1 8.064380E+1
3.162000E+12 5.623E+16 320 3.800E-4 3.141057E+1 1.391280E+1 5.497170E-1 8.057490E+1
4.642000E+12 5.623E+16 320 3.800E-4 3.065408E+1 1.349220E+1 5.466950E-1 8.050980E+1
6.813000E+12 5.623E+16 320 3.800E-4 2.985619E+1 1.304240E+1 5.434170E-1 8.038760E+1
1.000000E+13 5.623E+16 320 3.800E-4 2.901646E+1 1.257690E+1 5.398580E-1 8.028810E+1
1.468000E+13 5.623E+16 320 3.800E-4 2.813530E+1 1.209080E+1 5.358610E-1 8.019570E+1
2.154000E+13 5.623E+16 320 3.800E-4 2.721400E+1 1.157960E+1 5.316380E-1 8.003600E+1
3.162000E+13 5.623E+16 320 3.800E-4 2.625485E+1 1.105810E+1 5.270330E-1 7.991580E+1
4.642000E+13 5.623E+16 320 3.800E-4 2.526117E+1 1.051710E+1 5.221700E-1 7.973150E+1
6.813000E+13 5.623E+16 320 3.800E-4 2.423731E+1 9.971400E+0 5.169690E-1 7.958030E+1
1.000000E+14 5.623E+16 320 3.800E-4 2.318861E+1 9.413700E+0 5.115360E-1 7.936140E+1
