N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 310 3.800E-4 3.824649E+1 1.813910E+1 5.843910E-1 8.115600E+1
1.468000E+10 3.162E+15 310 3.800E-4 3.821192E+1 1.809090E+1 5.834720E-1 8.114110E+1
2.154000E+10 3.162E+15 310 3.800E-4 3.816202E+1 1.802290E+1 5.821940E-1 8.111980E+1
3.162000E+10 3.162E+15 310 3.800E-4 3.809051E+1 1.792850E+1 5.804490E-1 8.108940E+1
4.642000E+10 3.162E+15 310 3.800E-4 3.798912E+1 1.779270E+1 5.780790E-1 8.102070E+1
6.813000E+10 3.162E+15 310 3.800E-4 3.784749E+1 1.762310E+1 5.750490E-1 8.097310E+1
1.000000E+11 3.162E+15 310 3.800E-4 3.765363E+1 1.740670E+1 5.713460E-1 8.091170E+1
1.468000E+11 3.162E+15 310 3.800E-4 3.739541E+1 1.713090E+1 5.669300E-1 8.080410E+1
2.154000E+11 3.162E+15 310 3.800E-4 3.706325E+1 1.681250E+1 5.620160E-1 8.071260E+1
3.162000E+11 3.162E+15 310 3.800E-4 3.665370E+1 1.644210E+1 5.567250E-1 8.057480E+1
4.642000E+11 3.162E+15 310 3.800E-4 3.617221E+1 1.604460E+1 5.513390E-1 8.045190E+1
6.813000E+11 3.162E+15 310 3.800E-4 3.563282E+1 1.561860E+1 5.459350E-1 8.028790E+1
1.000000E+12 3.162E+15 310 3.800E-4 3.505352E+1 1.518990E+1 5.407070E-1 8.014220E+1
1.468000E+12 3.162E+15 310 3.800E-4 3.444932E+1 1.475190E+1 5.355450E-1 7.995970E+1
2.154000E+12 3.162E+15 310 3.800E-4 3.382740E+1 1.432040E+1 5.305110E-1 7.979780E+1
3.162000E+12 3.162E+15 310 3.800E-4 3.318693E+1 1.387990E+1 5.254120E-1 7.960110E+1
4.642000E+12 3.162E+15 310 3.800E-4 3.252278E+1 1.344020E+1 5.203030E-1 7.942590E+1
6.813000E+12 3.162E+15 310 3.800E-4 3.182939E+1 1.298610E+1 5.150300E-1 7.921690E+1
1.000000E+13 3.162E+15 310 3.800E-4 3.110289E+1 1.252860E+1 5.096910E-1 7.903050E+1
1.468000E+13 3.162E+15 310 3.800E-4 3.034120E+1 1.205520E+1 5.041820E-1 7.880540E+1
2.154000E+13 3.162E+15 310 3.800E-4 2.954361E+1 1.157860E+1 4.985850E-1 7.860580E+1
3.162000E+13 3.162E+15 310 3.800E-4 2.871040E+1 1.108730E+1 4.928610E-1 7.835400E+1
4.642000E+13 3.162E+15 310 3.800E-4 2.784284E+1 1.059470E+1 4.870170E-1 7.813220E+1
6.813000E+13 3.162E+15 310 3.800E-4 2.694318E+1 1.008990E+1 4.810890E-1 7.784180E+1
1.000000E+14 3.162E+15 310 3.800E-4 2.601469E+1 9.587000E+0 4.750010E-1 7.758350E+1
