X Y Xfit Yfit
1.6006800E+1 1.1723700E+2 1.6309545E+1 1.1666237E+2
1.7715800E+1 1.2803700E+2 1.7858129E+1 1.2750522E+2
1.9523500E+1 1.3982400E+2 1.9581158E+1 1.3934986E+2
2.1500600E+1 1.5267400E+2 2.1500600E+1 1.5228743E+2
2.3695000E+1 1.6677100E+2 2.3641525E+1 1.6641700E+2
2.6070600E+1 1.8217100E+2 2.6032584E+1 1.8184619E+2
2.8796400E+1 1.9891600E+2 2.8706557E+1 1.9869176E+2
3.1826800E+1 2.1728800E+2 3.1700985E+1 2.1708024E+2
3.5259600E+1 2.3727200E+2 3.5058896E+1 2.3714859E+2
3.9047600E+1 2.5915700E+2 3.8829629E+1 2.5904476E+2
4.3245700E+1 2.8292900E+2 4.3069779E+1 2.8292830E+2
4.8001700E+1 3.0892000E+2 4.7844256E+1 3.0897088E+2
5.3263000E+1 3.3736100E+2 5.3227470E+1 3.3735671E+2
5.9288800E+1 3.6823300E+2 5.9304637E+1 3.6828277E+2
6.6173200E+1 4.0195900E+2 6.6173200E+1 4.0195900E+2
7.3789400E+1 4.3844900E+2 7.3944338E+1 4.3860807E+2
8.2722200E+1 4.7836700E+2 8.2744526E+1 4.7846496E+2
9.2535300E+1 5.2173900E+2 9.2717045E+1 5.2177601E+2
1.0393500E+2 5.6875200E+2 1.0402341E+2 5.6879766E+2
1.1680900E+2 6.1966000E+2 1.1684448E+2 6.1979450E+2
1.3146700E+2 6.7511700E+2 1.3138106E+2 6.7503652E+2
1.4775100E+2 7.3439600E+2 1.4785380E+2 7.3479627E+2
1.6650600E+2 7.9884700E+2 1.6650186E+2 7.9934456E+2
1.8790100E+2 8.6880700E+2 1.8758011E+2 8.6894657E+2
2.1169100E+2 9.4372400E+2 2.1135419E+2 9.4385709E+2
2.3774100E+2 1.0238900E+3 2.3809308E+2 1.0243167E+3
2.6860900E+2 1.1106100E+3 2.6805857E+2 1.1105489E+3
3.0147400E+2 1.2015800E+3 3.0149157E+2 1.2027594E+3
3.3849700E+2 1.3011400E+3 3.3859515E+2 1.3011400E+3
3.7839200E+2 1.4052800E+3 3.7951528E+2 1.4058772E+3
4.2418000E+2 1.5175800E+3 4.2432037E+2 1.5171687E+3
4.7305400E+2 1.6356400E+3 4.7298245E+2 1.6352483E+3
5.2460200E+2 1.7604200E+3 5.2536284E+2 1.7604200E+3
5.8034800E+2 1.8921400E+3 5.8120636E+2 1.8931004E+3
6.3935900E+2 2.0338300E+3 6.4014780E+2 2.0338671E+3
7.0052300E+2 2.1844700E+3 7.0173327E+2 2.1835083E+3
7.6474100E+2 2.3418900E+3 7.6545735E+2 2.3430675E+3
8.3167500E+2 2.5161500E+3 8.3081392E+2 2.5138790E+3
9.0050900E+2 2.6941700E+3 8.9735630E+2 2.6975864E+3
9.6452200E+2 2.8957300E+3 9.6475991E+2 2.8961449E+3
1.0421800E+3 3.1121800E+3 1.0328803E+3 3.1118050E+3
1.1114100E+3 3.3427700E+3 1.1018009E+3 3.3470845E+3
1.1874900E+3 3.5966800E+3 1.1718666E+3 3.6047326E+3
1.2630100E+3 3.8884300E+3 1.2437036E+3 3.8876935E+3
1.3380400E+3 4.1813800E+3 1.3182274E+3 4.1990762E+3
1.4194200E+3 4.5185700E+3 1.3966443E+3 4.5421327E+3
1.5112300E+3 4.8880400E+3 1.4804506E+3 4.9202468E+3
1.5883100E+3 5.2968100E+3 1.5714366E+3 5.3369328E+3
1.6791300E+3 5.7585700E+3 1.6716973E+3 5.7958418E+3
1.7884400E+3 6.2519800E+3 1.7836541E+3 6.3007722E+3
1.8896800E+3 6.8046800E+3 1.9100893E+3 6.8556788E+3
2.0284600E+3 7.4183000E+3 2.0541937E+3 7.4646817E+3
2.1775500E+3 8.0822300E+3 2.2196293E+3 8.1320679E+3
2.3806300E+3 8.8159400E+3 2.4106039E+3 8.8622767E+3
2.5991600E+3 9.6419000E+3 2.6319618E+3 9.6598797E+3
2.8373300E+3 1.0484300E+4 2.8892852E+3 1.0529533E+4
3.1403400E+3 1.1455600E+4 3.1890092E+3 1.1475913E+4
3.4689800E+3 1.2490000E+4 3.5385447E+3 1.2503614E+4
3.8775300E+3 1.3648400E+4 3.9464100E+3 1.3617020E+4
4.3329200E+3 1.4909400E+4 4.4223615E+3 1.4820120E+4
4.8676200E+3 1.6235300E+4 4.9775212E+3 1.6116287E+4
5.5914000E+3 1.7655600E+4 5.6244820E+3 1.7507978E+4
6.3773900E+3 1.9231700E+4 6.3773900E+3 1.8996394E+4
7.3326600E+3 2.0808500E+4 7.2519595E+3 2.0581027E+4
8.2997700E+3 2.2561100E+4 8.2654076E+3 2.2259152E+4
9.5707400E+3 2.4381800E+4 9.4363156E+3 2.4025303E+4
1.1060800E+4 2.6255400E+4 1.0784247E+4 2.5870553E+4
1.2645400E+4 2.8152600E+4 1.2329309E+4 2.7781977E+4
1.4638600E+4 3.0034000E+4 1.4091321E+4 2.9741924E+4
1.6694400E+4 3.1971700E+4 1.6088879E+4 3.1727596E+4
1.9208100E+4 3.3892100E+4 1.8338043E+4 3.3710679E+4
2.1754400E+4 3.5755400E+4 2.0850860E+4 3.5657390E+4
2.4927600E+4 3.7275000E+4 2.3633656E+4 3.7528886E+4
2.8089700E+4 3.8086200E+4 2.6685288E+4 3.9282235E+4
