X Y Xfit Yfit
1.5928300E+1 1.3023300E+2 1.6362713E+1 1.2947794E+2
1.7627300E+1 1.4232600E+2 1.7893382E+1 1.4165375E+2
1.9455300E+1 1.5559100E+2 1.9601330E+1 1.5496821E+2
2.1450300E+1 1.7006400E+2 2.1509580E+1 1.6952621E+2
2.3644500E+1 1.8590100E+2 2.3644500E+1 1.8544192E+2
2.6052500E+1 2.0330700E+2 2.6036326E+1 2.0283944E+2
2.8747300E+1 2.2218900E+2 2.8719759E+1 2.2185357E+2
3.1825200E+1 2.4300200E+2 3.1734659E+1 2.4263054E+2
3.5293800E+1 2.6556300E+2 3.5126831E+1 2.6532871E+2
3.9123500E+1 2.9032900E+2 3.8948918E+1 2.9011931E+2
4.3450900E+1 3.1734800E+2 4.3261418E+1 3.1718711E+2
4.8334000E+1 3.4673100E+2 4.8133799E+1 3.4673100E+2
5.3764200E+1 3.7908000E+2 5.3645747E+1 3.7896446E+2
6.0028900E+1 4.1403700E+2 5.9888492E+1 4.1411587E+2
6.7170600E+1 4.5240400E+2 6.6966220E+1 4.5242856E+2
7.4997500E+1 4.9396800E+2 7.4997500E+1 4.9416063E+2
8.4190200E+1 5.3940500E+2 8.4116656E+1 5.3958441E+2
9.4354700E+1 5.8855000E+2 9.4474947E+1 5.8898528E+2
1.0622800E+2 6.4248500E+2 1.0624145E+2 6.4266034E+2
1.1960400E+2 7.0090300E+2 1.1960336E+2 7.0091626E+2
1.3442000E+2 7.6397600E+2 1.3476534E+2 7.6406650E+2
1.5173400E+2 8.3189300E+2 1.5194790E+2 8.3242870E+2
1.7121600E+2 9.0548700E+2 1.7138376E+2 9.0632088E+2
1.9269300E+2 9.8560200E+2 1.9331245E+2 9.8605889E+2
2.1810200E+2 1.0714500E+3 2.1797213E+2 1.0719539E+3
2.4481400E+2 1.1637800E+3 2.4558874E+2 1.1643125E+3
2.7584000E+2 1.2633700E+3 2.7636213E+2 1.2634387E+3
3.1045000E+2 1.3696000E+3 3.1045000E+2 1.3696422E+3
3.4640000E+2 1.4843300E+3 3.4795039E+2 1.4832511E+3
3.8794000E+2 1.6050300E+3 3.8888500E+2 1.6046335E+3
4.3160200E+2 1.7342200E+3 4.3318587E+2 1.7342262E+3
4.7933400E+2 1.8746200E+3 4.8068893E+2 1.8725722E+3
5.2926400E+2 2.0218600E+3 5.3113779E+2 2.0203632E+3
5.8316500E+2 2.1841300E+3 5.8420039E+2 2.1784844E+3
6.4116300E+2 2.3528400E+3 6.3949978E+2 2.3480570E+3
7.0115000E+2 2.5346400E+3 6.9665739E+2 2.5304720E+3
7.6136700E+2 2.7270500E+3 7.5534533E+2 2.7274107E+3
8.2513700E+2 2.9423100E+3 8.1534179E+2 2.9408509E+3
8.8848300E+2 3.1763100E+3 8.7658344E+2 3.1730578E+3
9.5083600E+2 3.4208200E+3 9.3920927E+2 3.4265627E+3
1.0232400E+3 3.6982900E+3 1.0035928E+3 3.7041360E+3
1.0890100E+3 3.9982500E+3 1.0703625E+3 4.0087597E+3
1.1547500E+3 4.3290700E+3 1.1404120E+3 4.3436040E+3
1.2300200E+3 4.6918100E+3 1.2149053E+3 4.7120125E+3
1.3067500E+3 5.0890400E+3 1.2952809E+3 5.1174969E+3
1.3832600E+3 5.5373300E+3 1.3832600E+3 5.5637396E+3
1.4951300E+3 6.0122800E+3 1.4808616E+3 6.0546041E+3
1.5867700E+3 6.5273200E+3 1.5904292E+3 6.5941482E+3
1.7037500E+3 7.1352900E+3 1.7146688E+3 7.1866380E+3
1.8284300E+3 7.7787100E+3 1.8567013E+3 7.8365598E+3
1.9802400E+3 8.4975300E+3 2.0201274E+3 8.5486227E+3
2.1552400E+3 9.2757300E+3 2.2091085E+3 9.3277552E+3
2.3637000E+3 1.0133700E+4 2.4284620E+3 1.0179089E+4
2.5835800E+3 1.1072400E+4 2.6837691E+3 1.1107917E+4
2.8667500E+3 1.2121400E+4 2.9814995E+3 1.2119640E+4
3.2152900E+3 1.3243900E+4 3.3291466E+3 1.3219678E+4
3.6150600E+3 1.4469800E+4 3.7353757E+3 1.4413347E+4
4.1025600E+3 1.5801900E+4 4.2101754E+3 1.5705692E+4
4.6665400E+3 1.7277800E+4 4.7650142E+3 1.7101270E+4
5.3043000E+3 1.8828700E+4 5.4129840E+3 1.8603867E+4
6.1360100E+3 2.0557100E+4 6.1689247E+3 2.0216147E+4
7.0495000E+3 2.2252200E+4 7.0495000E+3 2.1939211E+4
8.0434400E+3 2.4244400E+4 8.0732191E+3 2.3772087E+4
9.3670300E+3 2.6223700E+4 9.2603371E+3 2.5711102E+4
1.0737700E+4 2.8302700E+4 1.0632614E+4 2.7749179E+4
1.2842100E+4 3.0229600E+4 1.2212940E+4 2.9875157E+4
1.4885600E+4 3.2293300E+4 1.4024595E+4 3.2072913E+4
1.7478200E+4 3.4450800E+4 1.6090413E+4 3.4320791E+4
1.9840400E+4 3.6638400E+4 1.8431415E+4 3.6590894E+4
2.2683000E+4 3.8593200E+4 2.1065332E+4 3.8848903E+4
2.5945300E+4 4.0521100E+4 2.4004708E+4 4.1054122E+4
2.9848200E+4 4.1948200E+4 2.7254952E+4 4.3160189E+4
3.3187400E+4 4.4144000E+4 3.0812293E+4 4.5116381E+4
3.7000200E+4 4.5579400E+4 3.4662004E+4 4.6869673E+4
