X Y Xfit Yfit
1.5953600E+1 1.4629300E+2 1.6426956E+1 1.4537232E+2
1.7696500E+1 1.6003300E+2 1.7961271E+1 1.5919264E+2
1.9549700E+1 1.7509600E+2 1.9680733E+1 1.7431923E+2
2.1570300E+1 1.9153400E+2 2.1610472E+1 1.9087357E+2
2.3779400E+1 2.0960400E+2 2.3779400E+1 2.0898789E+2
2.6234300E+1 2.2935500E+2 2.6220805E+1 2.2880598E+2
2.9093600E+1 2.5093300E+2 2.8973036E+1 2.5048401E+2
3.2229000E+1 2.7460300E+2 3.2080280E+1 2.7419131E+2
3.5981200E+1 3.0031400E+2 3.5593439E+1 3.0011122E+2
3.9835300E+1 3.2865400E+2 3.9571116E+1 3.2844177E+2
4.4457900E+1 3.5944700E+2 4.4080694E+1 3.5939641E+2
4.9675200E+1 3.9319200E+2 4.9199511E+1 3.9320453E+2
5.5527600E+1 4.2997900E+2 5.5016101E+1 4.3011185E+2
6.1941600E+1 4.7032300E+2 6.1631446E+1 4.7038055E+2
6.9422800E+1 5.1428400E+2 6.9160182E+1 5.1428913E+2
7.8224300E+1 5.6183600E+2 7.7731668E+1 5.6213197E+2
8.7781100E+1 6.1376600E+2 8.7490734E+1 6.1421845E+2
9.8678300E+1 6.7019400E+2 9.8597923E+1 6.7087150E+2
1.1122900E+2 7.3187800E+2 1.1122900E+2 7.3242609E+2
1.2528300E+2 7.9849500E+2 1.2557335E+2 7.9922717E+2
1.4161400E+2 8.7104400E+2 1.4183086E+2 8.7162738E+2
1.5941200E+2 9.4916800E+2 1.6020712E+2 9.4998580E+2
1.8027900E+2 1.0337500E+3 1.8090618E+2 1.0346666E+3
2.0308400E+2 1.1249700E+3 2.0412118E+2 1.1260409E+3
2.2923500E+2 1.2244900E+3 2.3002247E+2 1.2244900E+3
2.5745200E+2 1.3293900E+3 2.5874416E+2 1.3304148E+3
2.8975600E+2 1.4438100E+3 2.9036992E+2 1.4442494E+3
3.2307800E+2 1.5659100E+3 3.2492034E+2 1.5664817E+3
3.6092200E+2 1.6981200E+3 3.6234393E+2 1.6976816E+3
4.0072500E+2 1.8401600E+3 4.0251518E+2 1.8385348E+3
4.4448300E+2 1.9915900E+3 4.4524206E+2 1.9898804E+3
4.9028500E+2 2.1532800E+3 4.9028500E+2 2.1527497E+3
5.4033200E+2 2.3329900E+3 5.3738750E+2 2.3284002E+3
5.8979000E+2 2.5225400E+3 5.8631629E+2 2.5183416E+3
6.3942800E+2 2.7248400E+3 6.3690743E+2 2.7243502E+3
6.9676700E+2 2.9455600E+3 6.8911295E+2 2.9484710E+3
7.5231500E+2 3.1892500E+3 7.4304326E+2 3.1930076E+3
8.0663100E+2 3.4517700E+3 7.9900163E+2 3.4605055E+3
8.7244000E+2 3.7453100E+3 8.5750913E+2 3.7537322E+3
9.4167800E+2 4.0695100E+3 9.1932110E+2 4.0756589E+3
1.0110600E+3 4.4108000E+3 9.8543781E+2 4.4294478E+3
1.0690700E+3 4.7898300E+3 1.0571134E+3 4.8184472E+3
1.1493700E+3 5.2251300E+3 1.1358672E+3 5.2461929E+3
1.2295200E+3 5.6775300E+3 1.2235004E+3 5.7164169E+3
1.3206200E+3 6.1926400E+3 1.3221230E+3 6.2330597E+3
1.4341900E+3 6.7586800E+3 1.4341900E+3 6.8002835E+3
1.5204000E+3 7.3756600E+3 1.5625514E+3 7.4224838E+3
1.6897300E+3 8.0677900E+3 1.7105147E+3 8.1042953E+3
1.8442200E+3 8.7983000E+3 1.8819220E+3 8.8505906E+3
2.0160400E+3 9.6269200E+3 2.0812410E+3 9.6664675E+3
2.2342000E+3 1.0533000E+4 2.3136707E+3 1.0557216E+4
2.4671700E+3 1.1519100E+4 2.5852620E+3 1.1528271E+4
2.7802300E+3 1.2587500E+4 2.9030531E+3 1.2585140E+4
3.1314700E+3 1.3793700E+4 3.2752144E+3 1.3733281E+4
3.5654300E+3 1.5041700E+4 3.7112073E+3 1.4977967E+4
4.0738100E+3 1.6469300E+4 4.2219418E+3 1.6324075E+4
4.6681300E+3 1.7931300E+4 4.8199360E+3 1.7775833E+4
5.4528300E+3 1.9555300E+4 5.5194511E+3 1.9336476E+4
6.2818900E+3 2.1329600E+4 6.3365999E+3 2.1007842E+4
7.2893900E+3 2.3177800E+4 7.2893900E+3 2.2789862E+4
8.5262600E+3 2.4903800E+4 8.3976814E+3 2.4679969E+4
9.8942800E+3 2.7071100E+4 9.6830049E+3 2.6672401E+4
1.1478600E+4 2.9209300E+4 1.1168221E+4 2.8757467E+4
1.3328300E+4 3.1413000E+4 1.2876923E+4 3.0920731E+4
1.5601300E+4 3.3507500E+4 1.4832557E+4 3.3142235E+4
1.7792200E+4 3.5730400E+4 1.7057308E+4 3.5395920E+4
2.0867400E+4 3.7872000E+4 1.9570462E+4 3.7649079E+4
2.3864400E+4 3.9868800E+4 2.2386733E+4 3.9862464E+4
2.7194200E+4 4.1628800E+4 2.5514061E+4 4.1990632E+4
3.0615000E+4 4.3307600E+4 2.8951649E+4 4.3983216E+4
3.4350000E+4 4.4515800E+4 3.2687969E+4 4.5786796E+4
3.8594600E+4 4.6209800E+4 3.6699416E+4 4.7347607E+4
