N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.216466946E+00 1.216944119E+00 1.216830168E+00 1.216568706E+00
1.600000000E+01 1.273208343E+00 1.273332899E+00 1.273279119E+00 1.272100586E+00
1.700000000E+01 1.355620701E+00 1.355204558E+00 1.354540760E+00 1.355128867E+00
1.549996187E+01 1.244337460E+00 1.243141227E+00 1.243505486E+00 1.243619789E+00
1.649996187E+01 1.309526713E+00 1.309514422E+00 1.309816205E+00 1.309899566E+00
1.674996808E+01 1.331516679E+00 1.330520721E+00 1.331222957E+00 1.331462191E+00
1.624993176E+01 1.290032938E+00 1.290444735E+00 1.290568298E+00 1.290279900E+00
1.574996808E+01 1.258113766E+00 1.258113642E+00 1.256948963E+00 1.257317278E+00
1.524993176E+01 1.231352286E+00 1.230643358E+00 1.230571642E+00 1.230571483E+00
