N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.212969715E+00 1.213555450E+00 1.213423468E+00 1.211891841E+00
1.600000000E+01 1.272081273E+00 1.272120686E+00 1.272231352E+00 1.271104239E+00
1.700000000E+01 1.353325695E+00 1.352782807E+00 1.352093285E+00 1.352702630E+00
1.549996187E+01 1.243631891E+00 1.242523063E+00 1.243009014E+00 1.242997469E+00
1.649996187E+01 1.307570111E+00 1.307450157E+00 1.307818951E+00 1.307895716E+00
1.674996808E+01 1.329401652E+00 1.328120003E+00 1.328918482E+00 1.329169935E+00
1.624993176E+01 1.288361909E+00 1.288863557E+00 1.288922182E+00 1.288904702E+00
1.574996808E+01 1.257245098E+00 1.257268619E+00 1.256374383E+00 1.256585810E+00
1.524993176E+01 1.229739559E+00 1.229496174E+00 1.229502965E+00 1.229477902E+00
