N x
1.4099415E+0 1.5390627E+21
1.3987132E+0 1.5407737E+21
1.3874192E+0 1.5480628E+21
1.3761149E+0 1.5645287E+21
1.3648757E+0 1.5834272E+21
1.3536566E+0 1.5774457E+21
1.3421428E+0 1.5722367E+21
1.3306555E+0 1.5615758E+21
1.3187811E+0 1.5528569E+21
1.3069549E+0 1.5679469E+21
1.2950955E+0 1.5804155E+21
1.2832414E+0 1.5686855E+21
1.2709800E+0 1.5548840E+21
1.2586807E+0 1.5499180E+21
1.2460975E+0 1.5559222E+21
1.2336481E+0 1.5489626E+21
1.2206920E+0 1.5287014E+21
1.2076369E+0 1.5518402E+21
1.1947951E+0 1.5453037E+21
1.1813419E+0 1.5376018E+21
1.1680763E+0 1.5311473E+21
1.1541964E+0 1.5059472E+21
1.1401501E+0 1.5214268E+21
1.1262172E+0 1.5156119E+21
1.1117073E+0 1.4931194E+21
1.0969737E+0 1.5053062E+21
1.0823149E+0 1.4934148E+21
1.0669350E+0 1.4722587E+21
1.0514136E+0 1.4818876E+21
1.0357817E+0 1.4797874E+21
1.0197407E+0 1.4513327E+21
1.0029746E+0 1.4393680E+21
9.8611830E-1 1.4479543E+21
9.6897692E-1 1.3798276E+21
9.4977758E-1 1.3689957E+21
9.3166934E-1 1.3983600E+21
9.1250094E-1 1.3749628E+21
8.9297648E-1 1.3660569E+21
8.7269520E-1 1.3376950E+21
8.5137495E-1 1.3226024E+21
8.2957888E-1 1.3247581E+21
