x N
1.2107379E+0 1.8181325E+21
1.1996626E+0 1.8386370E+21
1.1887346E+0 1.8782444E+21
1.1779250E+0 1.8370144E+21
1.1662962E+0 1.8374541E+21
1.1552822E+0 1.8827159E+21
1.1439784E+0 1.8563399E+21
1.1324240E+0 1.8275206E+21
1.1205218E+0 1.8421955E+21
1.1089137E+0 1.8578297E+21
1.0969585E+0 1.8760879E+21
1.0853327E+0 1.8715207E+21
1.0730561E+0 1.8378144E+21
1.0607201E+0 1.8294661E+21
1.0480402E+0 1.8355111E+21
1.0354906E+0 1.8473337E+21
1.0226634E+0 1.8462387E+21
1.0097830E+0 1.8455132E+21
9.9661460E-1 1.8553407E+21
9.8353479E-1 1.8503933E+21
9.6993798E-1 1.8476052E+21
9.5645206E-1 1.8340620E+21
9.4225876E-1 1.8418535E+21
9.2849143E-1 1.8381747E+21
9.1380626E-1 1.8132804E+21
8.9920055E-1 1.8277680E+21
8.8426891E-1 1.8102318E+21
8.6887097E-1 1.8066696E+21
8.5334689E-1 1.8303718E+21
8.3779588E-1 1.8295624E+21
8.2167063E-1 1.7808398E+21
8.0460675E-1 1.7704007E+21
7.8759843E-1 1.7922978E+21
