N x
1.1725719E+0 1.8222631E+21
1.1611587E+0 2.2571107E+21
1.1540871E+0 1.8171102E+21
1.1379225E+0 1.7052609E+21
1.1291551E+0 2.0972985E+21
1.1174000E+0 1.8125131E+21
1.1051850E+0 1.8323989E+21
1.0934379E+0 1.8647055E+21
1.0813767E+0 1.9602938E+21
1.0705544E+0 1.9562217E+21
1.0581837E+0 1.6674532E+21
1.0430101E+0 1.9555789E+21
1.0344629E+0 2.0733307E+21
1.0203186E+0 1.8636612E+21
1.0089727E+0 2.0016645E+21
9.9626990E-1 2.0402603E+21
9.8511267E-1 1.8514759E+21
9.6959961E-1 1.8651490E+21
9.5833243E-1 1.9391269E+21
9.4343151E-1 1.8151884E+21
9.3001215E-1 1.8561623E+21
9.1529509E-1 1.8687229E+21
9.0165193E-1 1.9526453E+21
8.8772253E-1 1.9552391E+21
8.7368663E-1 1.9217744E+21
8.5880084E-1 1.9324688E+21
8.4444980E-1 1.8269303E+21
8.2728723E-1 1.8323178E+21
8.1247583E-1 1.8909507E+21
7.9565594E-1 1.8929190E+21
7.8027852E-1 1.8562972E+21
7.6208546E-1 1.7784184E+21
7.4447998E-1 1.8870657E+21
7.2755259E-1 1.8537729E+21
7.0843849E-1 1.8522880E+21
6.9059790E-1 1.8342593E+21
6.7004678E-1 1.7952754E+21
6.5027214E-1 1.8159481E+21
6.2889317E-1 1.7891841E+21
6.0712285E-1 1.7794696E+21
5.8391329E-1 1.7558144E+21
