N x
1.1696372E+0 2.9355268E+21
1.1625476E+0 2.2822485E+21
1.1513110E+0 1.7981509E+21
1.1390925E+0 1.8807004E+21
1.1286724E+0 2.2149941E+21
1.1196902E+0 1.8989264E+21
1.1057944E+0 1.6641917E+21
1.0933323E+0 1.7372941E+21
1.0802338E+0 1.8418494E+21
1.0689580E+0 1.9911972E+21
1.0574279E+0 1.8605363E+21
1.0442683E+0 1.9029953E+21
1.0330261E+0 1.9674843E+21
1.0203712E+0 2.0223254E+21
1.0095256E+0 2.0060065E+21
9.9637642E-1 1.8118652E+21
9.8263193E-1 1.9315815E+21
9.7082955E-1 1.9993794E+21
9.5760833E-1 1.8471530E+21
9.4337533E-1 1.8265337E+21
9.2944471E-1 1.8713896E+21
9.1546963E-1 1.9109427E+21
9.0170325E-1 1.8734867E+21
8.8671885E-1 1.8755601E+21
8.7253178E-1 1.8887739E+21
8.5724872E-1 1.9638167E+21
8.4373023E-1 1.8111263E+21
8.2539505E-1 1.8787588E+21
8.1253417E-1 2.0280633E+21
7.9587179E-1 1.8954012E+21
7.8038230E-1 1.8972502E+21
7.6305083E-1 1.8750851E+21
7.4647598E-1 1.8857772E+21
7.2853960E-1 1.7556537E+21
7.0847334E-1 1.7660902E+21
6.8978604E-1 1.8297950E+21
6.6998727E-1 1.8096914E+21
6.4974141E-1 1.7778615E+21
6.2791855E-1 1.8015942E+21
6.0686237E-1 1.8653974E+21
5.8501512E-1 1.8639832E+21
