x N
1.4105064E+0 1.5681490E+21
1.3994916E+0 1.5649093E+21
1.3883433E+0 1.5390431E+21
1.3767726E+0 1.5598182E+21
1.3657464E+0 1.5966763E+21
1.3545131E+0 1.5791552E+21
1.3430530E+0 1.5753534E+21
1.3315726E+0 1.5606112E+21
1.3196929E+0 1.5552889E+21
1.3079260E+0 1.5654216E+21
1.2959854E+0 1.5872720E+21
1.2843337E+0 1.5793814E+21
1.2720516E+0 1.5404009E+21
1.2595614E+0 1.5460426E+21
1.2471275E+0 1.5663833E+21
1.2347153E+0 1.5468672E+21
1.2217087E+0 1.5322946E+21
1.2087887E+0 1.5501446E+21
1.1958051E+0 1.5292880E+21
1.1822411E+0 1.5308252E+21
1.1689899E+0 1.5347455E+21
1.1551811E+0 1.5138893E+21
1.1412342E+0 1.5214568E+21
1.1272269E+0 1.5024015E+21
1.1125661E+0 1.4903085E+21
1.0979545E+0 1.5078576E+21
1.0832474E+0 1.4915820E+21
1.0679060E+0 1.4665559E+21
1.0522516E+0 1.4750653E+21
1.0366357E+0 1.4760064E+21
1.0205224E+0 1.4453284E+21
1.0037181E+0 1.4356018E+21
9.8683699E-1 1.4444278E+21
