T d154 d184 d214 d244
d 150 180 210 240
290 1.216258430E+00 1.213062570E+00 1.210993629E+00 1.209372033E+00
295 1.213657493E+00 1.210715645E+00 1.208580498E+00 1.206841678E+00
300 1.207881929E+00 1.204323869E+00 1.201872098E+00 1.199738288E+00
305 1.194222546E+00 1.189302148E+00 1.185895542E+00 1.183208416E+00
310 1.165125455E+00 1.157646254E+00 1.152577331E+00 1.148973272E+00
315 1.107917001E+00 1.097673902E+00 1.089947805E+00 1.085180001E+00
320 1.014232545E+00 1.012733063E+00 1.011614441E+00 1.010735085E+00
325 1.014370164E+00 1.013015782E+00 1.011966863E+00 1.011117419E+00
330 1.016065908E+00 1.014758097E+00 1.013689969E+00 1.012782292E+00
335 1.019790162E+00 1.018421731E+00 1.017231241E+00 1.016164995E+00
340 1.026199013E+00 1.024658321E+00 1.023233459E+00 1.021893173E+00
