5.02600E+4 3.40189E+2 5.02600E+4 1.57600E-4
5.02790E+4 3.40039E+2 5.02790E+4 1.57200E-4
5.02980E+4 3.39953E+2 5.02990E+4 1.57300E-4
5.03170E+4 3.39921E+2 5.03180E+4 1.57600E-4
5.03360E+4 3.39878E+2 5.03370E+4 1.58200E-4
5.03550E+4 3.39878E+2 5.03550E+4 1.58300E-4
5.03740E+4 3.39857E+2 5.03750E+4 1.58500E-4
5.03930E+4 3.39867E+2 5.03930E+4 1.58300E-4
5.04120E+4 3.39857E+2 5.04130E+4 1.58600E-4
5.04310E+4 3.39878E+2 5.04310E+4 1.59100E-4
5.04500E+4 3.39900E+2 5.04500E+4 1.59600E-4
5.04690E+4 3.39900E+2 5.04720E+4 1.59600E-4
5.04880E+4 3.39900E+2 5.04880E+4 1.59700E-4
5.05070E+4 3.39921E+2 5.05080E+4 1.59600E-4
5.05260E+4 3.39932E+2 5.05260E+4 1.59900E-4
5.05450E+4 3.39953E+2 5.05460E+4 1.60400E-4
5.05640E+4 3.39975E+2 5.05670E+4 1.60700E-4
5.05830E+4 3.39975E+2 5.05830E+4 1.60800E-4
5.06020E+4 3.39975E+2 5.06020E+4 1.60600E-4
5.06210E+4 3.39985E+2 5.06210E+4 1.60700E-4
5.06400E+4 3.39985E+2 5.06400E+4 1.61100E-4
5.06590E+4 3.40017E+2 5.06590E+4 1.61500E-4
5.06780E+4 3.40007E+2 5.06780E+4 1.61700E-4
5.06970E+4 3.40007E+2 5.06980E+4 1.61500E-4
5.07160E+4 3.40017E+2 5.07170E+4 1.61400E-4
5.07350E+4 3.39996E+2 5.07350E+4 1.61600E-4
5.07540E+4 3.40017E+2 5.07550E+4 1.62000E-4
5.07730E+4 3.40017E+2 5.07740E+4 1.62300E-4
5.07920E+4 3.39996E+2 5.07920E+4 1.62500E-4
5.08110E+4 3.40039E+2 5.08120E+4 1.62500E-4
5.08300E+4 3.40028E+2 5.08300E+4 1.62200E-4
5.08490E+4 3.40017E+2 5.08490E+4 1.62400E-4
5.08680E+4 3.40017E+2 5.08690E+4 1.62600E-4
5.08870E+4 3.40017E+2 5.08870E+4 1.63000E-4
5.09060E+4 3.40007E+2 5.09070E+4 1.63100E-4
5.09250E+4 3.40007E+2 5.09250E+4 1.62900E-4
5.09440E+4 3.40028E+2 5.09470E+4 1.62800E-4
5.09630E+4 3.40017E+2 5.09630E+4 1.63000E-4
5.09820E+4 3.40017E+2 5.09830E+4 1.63300E-4
5.10010E+4 3.40007E+2 5.10010E+4 1.63700E-4
5.10200E+4 3.40017E+2 5.10200E+4 1.63600E-4
5.10390E+4 3.39996E+2 5.10400E+4 1.63400E-4
5.10580E+4 3.40017E+2 5.10590E+4 1.63200E-4
5.10770E+4 3.39996E+2 5.10780E+4 1.63400E-4
