Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.017115555E+00 1.064246337E+00 -4.713078200E-02 1.016088281E+00 1.064212684E+00 -4.812440300E-02 1.027274000E-03 3.365300000E-05
1.500000000E+01 1.016672606E+01 1.017057616E+00 1.064733833E+00 -4.767621700E-02 1.016344342E+00 1.064723884E+00 -4.837954200E-02 7.132740000E-04 9.949000000E-06
1.500000000E+01 1.033324570E+01 1.016974330E+00 1.065443867E+00 -4.846953700E-02 1.016482567E+00 1.065442169E+00 -4.895960200E-02 4.917630000E-04 1.698000000E-06
1.500000000E+01 1.049996187E+01 1.016855779E+00 1.066474305E+00 -4.961852600E-02 1.016518580E+00 1.066474173E+00 -4.995559300E-02 3.371990000E-04 1.320000000E-07
1.500000000E+01 1.066670514E+01 1.016689443E+00 1.067961881E+00 -5.127243800E-02 1.016459252E+00 1.067960763E+00 -5.150151100E-02 2.301910000E-04 1.118000000E-06
1.500000000E+01 1.083333839E+01 1.016460972E+00 1.070092989E+00 -5.363201700E-02 1.016304427E+00 1.070090125E+00 -5.378569800E-02 1.565450000E-04 2.864000000E-06
1.500000000E+01 1.100000000E+01 1.016156890E+00 1.073112135E+00 -5.695524500E-02 1.016050779E+00 1.073107464E+00 -5.705668500E-02 1.061110000E-04 4.671000000E-06
1.500000000E+01 1.116672606E+01 1.015770823E+00 1.077320812E+00 -6.154998900E-02 1.015699075E+00 1.077314476E+00 -6.161540100E-02 7.174800000E-05 6.336000000E-06
1.500000000E+01 1.133324570E+01 1.015314825E+00 1.083053144E+00 -6.773831900E-02 1.015266335E+00 1.083045306E+00 -6.777897100E-02 4.849000000E-05 7.838000000E-06
1.500000000E+01 1.149996187E+01 1.014835516E+00 1.090607940E+00 -7.577242400E-02 1.014802617E+00 1.090598735E+00 -7.579611800E-02 3.289900000E-05 9.205000000E-06
1.500000000E+01 1.166670514E+01 1.014429461E+00 1.100118756E+00 -8.568929500E-02 1.014406861E+00 1.100108250E+00 -8.570138900E-02 2.260000000E-05 1.050600000E-05
1.500000000E+01 1.183333839E+01 1.014244688E+00 1.111373669E+00 -9.712898100E-02 1.014228754E+00 1.111362011E+00 -9.713325700E-02 1.593400000E-05 1.165800000E-05
1.500000000E+01 1.200000000E+01 1.014454832E+00 1.123673407E+00 -1.092185750E-01 1.014443109E+00 1.123660883E+00 -1.092177740E-01 1.172300000E-05 1.252400000E-05
1.500000000E+01 1.216672606E+01 1.015208756E+00 1.135887284E+00 -1.206785280E-01 1.015199634E+00 1.135874316E+00 -1.206746820E-01 9.122000000E-06 1.296800000E-05
1.500000000E+01 1.233324570E+01 1.016587833E+00 1.146829609E+00 -1.302417760E-01 1.016580305E+00 1.146816782E+00 -1.302364770E-01 7.528000000E-06 1.282700000E-05
1.500000000E+01 1.249996187E+01 1.018603933E+00 1.155766084E+00 -1.371621510E-01 1.018597403E+00 1.155753954E+00 -1.371565510E-01 6.530000000E-06 1.213000000E-05
1.500000000E+01 1.266670514E+01 1.032398543E+00 1.162652823E+00 -1.302542800E-01 1.032397083E+00 1.162641768E+00 -1.302446850E-01 1.460000000E-06 1.105500000E-05
1.500000000E+01 1.283333839E+01 1.052056251E+00 1.167918594E+00 -1.158623430E-01 1.052053233E+00 1.167908756E+00 -1.158555230E-01 3.018000000E-06 9.838000000E-06
1.500000000E+01 1.300000000E+01 1.068310720E+00 1.172085105E+00 -1.037743850E-01 1.068307117E+00 1.172076466E+00 -1.037693490E-01 3.603000000E-06 8.639000000E-06
1.524993176E+01 1.000000000E+01 1.010613110E+00 1.174871268E+00 -1.642581580E-01 1.009695405E+00 1.171429859E+00 -1.617344540E-01 9.177050000E-04 3.441409000E-03
1.524993176E+01 1.016672606E+01 1.010609841E+00 1.175029427E+00 -1.644195860E-01 1.009963932E+00 1.172657942E+00 -1.626940100E-01 6.459090000E-04 2.371485000E-03
1.524993176E+01 1.033324570E+01 1.010605704E+00 1.175259247E+00 -1.646535430E-01 1.010154836E+00 1.173629160E+00 -1.634743240E-01 4.508680000E-04 1.630087000E-03
1.524993176E+01 1.049996187E+01 1.010601014E+00 1.175591653E+00 -1.649906390E-01 1.010287903E+00 1.174472784E+00 -1.641848810E-01 3.131110000E-04 1.118869000E-03
1.524993176E+01 1.066670514E+01 1.010596972E+00 1.176069214E+00 -1.654722420E-01 1.010380057E+00 1.175301614E+00 -1.649215570E-01 2.169150000E-04 7.676000000E-04
1.524993176E+01 1.083333839E+01 1.010596759E+00 1.176748756E+00 -1.661519970E-01 1.010446465E+00 1.176221840E+00 -1.657753750E-01 1.502940000E-04 5.269160000E-04
1.524993176E+01 1.100000000E+01 1.010607616E+00 1.177702352E+00 -1.670947360E-01 1.010503169E+00 1.177340063E+00 -1.668368940E-01 1.044470000E-04 3.622890000E-04
1.524993176E+01 1.116672606E+01 1.010644426E+00 1.179014685E+00 -1.683702590E-01 1.010571356E+00 1.178764778E+00 -1.681934220E-01 7.307000000E-05 2.499070000E-04
1.524993176E+01 1.133324570E+01 1.010735085E+00 1.180772345E+00 -1.700372600E-01 1.010683367E+00 1.180599087E+00 -1.699157200E-01 5.171800000E-05 1.732580000E-04
1.524993176E+01 1.149996187E+01 1.010926931E+00 1.183041790E+00 -1.721148590E-01 1.010889640E+00 1.182920735E+00 -1.720310950E-01 3.729100000E-05 1.210550000E-04
1.524993176E+01 1.166670514E+01 1.041151127E+00 1.185835836E+00 -1.446847090E-01 1.041199305E+00 1.185750323E+00 -1.445510180E-01 -4.817800000E-05 8.551300000E-05
