N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 320 2.400E-4 1.016207981E+00 1.017128360E+00
1.468000E+10 1.000E+15 320 2.400E-4 1.016432640E+00 1.017070435E+00
2.154000E+10 1.000E+15 320 2.400E-4 1.016548016E+00 1.016987172E+00
3.162000E+10 1.000E+15 320 2.400E-4 1.016567756E+00 1.016868654E+00
4.642000E+10 1.000E+15 320 2.400E-4 1.016497020E+00 1.016702370E+00
6.813000E+10 1.000E+15 320 2.400E-4 1.016334306E+00 1.016473980E+00
1.000000E+11 1.000E+15 320 2.400E-4 1.016075288E+00 1.016170029E+00
1.468000E+11 1.000E+15 320 2.400E-4 1.015720422E+00 1.015784578E+00
2.154000E+11 1.000E+15 320 2.400E-4 1.015285624E+00 1.015329096E+00
3.162000E+11 1.000E+15 320 2.400E-4 1.014821344E+00 1.014850973E+00
4.642000E+11 1.000E+15 320 2.400E-4 1.014424753E+00 1.014445249E+00
6.813000E+11 1.000E+15 320 2.400E-4 1.014247468E+00 1.014262070E+00
1.000000E+12 1.000E+15 320 2.400E-4 1.014462379E+00 1.014473280E+00
1.468000E+12 1.000E+15 320 2.400E-4 1.015221290E+00 1.015229932E+00
2.154000E+12 1.000E+15 320 2.400E-4 1.016616824E+00 1.016624114E+00
3.162000E+12 1.000E+15 320 2.400E-4 1.018646029E+00 1.018652464E+00
4.642000E+12 1.000E+15 320 2.400E-4 1.033880674E+00 1.033882759E+00
6.813000E+12 1.000E+15 320 2.400E-4 1.053513807E+00 1.053517042E+00
1.000000E+13 1.000E+15 320 2.400E-4 1.069793451E+00 1.069797130E+00
