T d154 d184 d214 d244
d 150 180 210 240
290 4.499496500E-02 4.386576200E-02 4.267591400E-02 4.175865700E-02
295 4.315206400E-02 4.226910200E-02 4.130070300E-02 4.051332100E-02
300 4.171754800E-02 4.102755000E-02 4.028042300E-02 3.968782400E-02
305 4.112644500E-02 4.052164000E-02 4.001017400E-02 3.954850000E-02
310 4.045828700E-02 4.011784700E-02 3.975245600E-02 3.938442700E-02
315 4.002112600E-02 3.988560500E-02 3.960432600E-02 3.885817700E-02
320 3.997586400E-02 4.009477900E-02 3.977288800E-02 3.915501500E-02
325 3.909539000E-02 3.936163200E-02 3.921444800E-02 3.867870800E-02
330 3.720464600E-02 3.759534000E-02 3.759361900E-02 3.716772600E-02
335 3.389959000E-02 3.440297700E-02 3.458831300E-02 3.435694700E-02
340 2.622922700E-02 2.687079300E-02 2.737583100E-02 2.626978400E-02
