T d154 d184 d214 d244
d 150 180 210 240
290 4.755439300E-02 4.687344500E-02 4.607608800E-02 4.542018900E-02
295 4.535453200E-02 4.499143800E-02 4.451031600E-02 4.414056800E-02
300 4.375730000E-02 4.367185500E-02 4.352358800E-02 4.349894200E-02
305 4.324836800E-02 4.338473400E-02 4.363591300E-02 4.390052700E-02
310 4.257660000E-02 4.308453500E-02 4.358377300E-02 4.406184300E-02
315 4.210125500E-02 4.285281200E-02 4.349741800E-02 4.366093300E-02
320 4.206427200E-02 4.306700600E-02 4.371955900E-02 4.403125200E-02
325 4.066775100E-02 4.163481600E-02 4.220942000E-02 4.238897800E-02
330 3.760684500E-02 3.818874700E-02 3.838054700E-02 3.814476700E-02
335 3.221457600E-02 3.199593800E-02 3.143167600E-02 3.046879900E-02
340 2.028477800E-02 1.839731100E-02 1.632053000E-02 1.275533000E-02
