T d154 d184 d214 d244
d 150 180 210 240
290 4.364612000E-02 4.276374800E-02 4.192212000E-02 4.133343300E-02
295 4.201957700E-02 4.130261000E-02 4.058963800E-02 4.007022300E-02
300 4.068815300E-02 4.008210800E-02 3.950572200E-02 3.913711000E-02
305 4.008540400E-02 3.947013600E-02 3.906751300E-02 3.877899100E-02
310 3.936900800E-02 3.896176400E-02 3.863276800E-02 3.837638600E-02
315 3.887926400E-02 3.865494000E-02 3.834611400E-02 3.765756300E-02
320 3.878296200E-02 3.874434100E-02 3.837149900E-02 3.777912800E-02
325 3.811478300E-02 3.821271100E-02 3.798475200E-02 3.743234600E-02
330 3.680165600E-02 3.706772900E-02 3.697400400E-02 3.648924400E-02
335 3.460015300E-02 3.509677600E-02 3.520418200E-02 3.486098700E-02
340 2.930611800E-02 3.022237300E-02 3.071111900E-02 2.939184900E-02
