D33a100fn1 9.99151E-1
D33a100fn2 9.97467E-1
D33a10fn1 6.79279E-1
D33a10fn2 6.79064E-1
D33af1Mn1 1.27932E+0
D33af1Mn2 1.26635E+0
D33b100fn1 9.06376E-1
D33b100fn2 9.13542E-1
D33b10fn1 6.67867E-1
D33b10fn2 6.66926E-1
D33bf1Mn1 1.49241E+0
D33bf1Mn2 1.47255E+0
D35100fn1 1.21838E+0
D35100fn2 1.22354E+0
D3510fn1 8.01368E-1
D3510fn2 7.98562E-1
D35f1Mn1 2.57710E+0
D35f1Mn2 2.61451E+0
d41100fn1 2.64220E+0
d41100fn2 2.60980E+0
d4110fn1 1.15317E+0
d4110fn2 1.13161E+0
d41f1Mn1 2.22811E+0
d41f1Mn2 2.20015E+0
d42100fn1 2.18437E+0
d42100fn2 2.21186E+0
d4210fn1 7.64714E-1
d4210fn2 7.68493E-1
d42f1Mn1 2.52784E+0
d42f1Mn2 2.52760E+0
d43b100fn1 9.98528E-1
d43b100fn2 9.98400E-1
d43b10fn1 7.34293E-1
d43b10fn2 7.35238E-1
d43bf1Mn1 1.22903E+0
d43bf1Mn2 1.22409E+0
d43s100fn1 1.25888E+0
d43s100fn2 1.25745E+0
d43s10fn1 6.87710E-1
d43s10fn2 6.90656E-1
d43sf1Mn1 1.55857E+0
d43sf1Mn2 1.52907E+0
d44b100fn1 2.31483E+0
d44b100fn2 2.31230E+0
d44b10fn1 9.23613E-1
d44b10fn2 9.12294E-1
d44bf1Mn1 2.45977E+0
d44bf1Mn2 2.38671E+0
d51a100fn1 8.98767E-1
d51a100fn2 8.99333E-1
d51a10fn1 6.37440E-1
d51a10fn2 6.43520E-1
d51af1Mn1 1.19706E+0
d51af1Mn2 1.19234E+0
d51b100fn1 1.13384E+0
d51b100fn2 1.10293E+0
d51b10fn1 6.22760E-1
d51b10fn2 6.24588E-1
d51bf1Mn1 1.39910E+0
d51bf1Mn2 1.38538E+0
d51c100fn1 1.30824E+0
d51c100fn2 1.32787E+0
d51c10fn1 7.35102E-1
d51c10fn2 7.48728E-1
d51cf1Mn1 1.35926E+0
d51cf1Mn2 1.43951E+0
d51d100fn1 9.48494E-1
d51d100fn2 9.45235E-1
d51d10fn1 6.32748E-1
d51d10fn2 6.42452E-1
d51df1Mn1 1.32055E+0
d51df1Mn2 1.33254E+0
d52a100fn1 1.08575E+0
d52a100fn2 1.08780E+0
d52a10fn1 6.80129E-1
d52a10fn2 6.81884E-1
d52af1Mn1 1.50991E+0
d52af1Mn2 1.48256E+0
d52b100fn1 9.24235E-1
d52b100fn2 9.28864E-1
d52b10fn1 6.64724E-1
d52b10fn2 6.67665E-1
d52bf1Mn1 1.39363E+0
d52bf1Mn2 1.38639E+0
d53a100fn1 1.38600E+0
d53a100fn2 1.40763E+0
d53a10fn1 6.73614E-1
d53a10fn2 6.63044E-1
d53af1Mn1 2.04912E+0
d53af1Mn2 1.83695E+0
d53b100fn1 1.42338E+0
d53b100fn2 1.41918E+0
d53b10fn1 8.24033E-1
d53b10fn2 8.09925E-1
d53bf1Mn1 1.80547E+0
d53bf1Mn2 1.67292E+0
d53c100fn1 1.06906E+0
d53c100fn2 1.06766E+0
d53c10fn1 6.61882E-1
d53c10fn2 6.63030E-1
d53cf1Mn1 1.41839E+0
d53cf1Mn2 1.40770E+0
d54a100fn1 1.52500E+0
d54a100fn2 1.52217E+0
d54a10fn1 9.53885E-1
d54a10fn2 9.45697E-1
d54af1Mn1 2.56691E+0
d54af1Mn2 2.45231E+0
d54b100fn1 1.14434E+0
d54b100fn2 1.18904E+0
d54b10fn1 7.98350E-1
d54b10fn2 8.27199E-1
d54bf1Mn1 1.33480E+0
d54bf1Mn2 1.40429E+0
d54c100fn1 9.45352E-1
d54c100fn2 9.46985E-1
d54c10fn1 6.19144E-1
d54c10fn2 6.18095E-1
d54cf1Mn1 1.78872E+0
d54cf1Mn2 1.74178E+0
d61a100fn1 6.60858E-1
d61a100fn2 6.68158E-1
d61a10fn1 6.38780E-1
d61a10fn2 6.36923E-1
d61af1Mn1 9.68551E-1
d61af1Mn2 9.70567E-1
d61c100fn1 6.88263E-1
d61c100fn2 6.91520E-1
d61c10fn1 6.57646E-1
d61c10fn2 6.63863E-1
d61cf1Mn1 1.08017E+0
d61cf1Mn2 1.09875E+0
d62a100fn1 6.48449E-1
d62a100fn2 6.50000E-1
d62a10fn1 6.15997E-1
d62a10fn2 6.17531E-1
d62af1Mn1 1.06122E+0
d62af1Mn2 1.05661E+0
d62b100fn1 6.07781E-1
d62b100fn2 6.09831E-1
d62b10fn1 5.79823E-1
d62b10fn2 5.80293E-1
d62bf1Mn1 9.04422E-1
d62bf1Mn2 9.16446E-1
d63a100fn1 6.40026E-1
d63a100fn2 6.42451E-1
d63a10fn1 6.17392E-1
d63a10fn2 6.21912E-1
d63af1Mn1 1.03873E+0
d63af1Mn2 1.03049E+0
d63b1 9.98537E-1
d63b100fn1 6.80822E-1
d63b100fn2 6.83968E-1
d63b10fn1 6.50955E-1
d63b10fn2 6.56562E-1
d63bf1Mn1 9.99489E-1
d63bf1Mn2 1.03419E+0
d64a100fn1 7.02400E-1
d64a100fn2 7.03745E-1
d64a10fn1 6.74456E-1
d64a10fn2 6.69033E-1
d64af1Mn1 9.85792E-1
d64af1Mn2 9.69168E-1
d64b100fn1 7.04250E-1
d64b100fn2 7.07223E-1
d64b10fn1 6.76205E-1
d64b10fn2 6.78116E-1
d64bf1Mn1 1.06593E+0
d64bf1Mn2 1.08681E+0
d71a100fn1 6.39155E-1
d71a100fn2 6.42757E-1
d71a10fn1 6.07096E-1
d71a10fn2 6.09969E-1
d71af1Mn1 9.51506E-1
d71af1Mn2 9.35936E-1
d71b100fn1 5.98767E-1
d71b100fn2 6.00708E-1
d71b10fn1 5.80942E-1
d71b10fn2 5.80926E-1
d71bf1Mn1 8.69034E-1
d71bf1Mn2 8.59472E-1
d72a100fn1 6.62232E-1
d72a100fn2 6.66637E-1
d72a10fn1 6.30685E-1
d72a10fn2 6.32223E-1
d72af1Mn1 8.34839E-1
d72af1Mn2 8.49736E-1
d72b100fn1 6.39416E-1
d72b100fn2 6.41794E-1
d72b10fn1 6.19785E-1
d72b10fn2 6.18167E-1
d72bf1Mn1 8.44662E-1
d72bf1Mn2 8.38964E-1
d72c100fn1 6.49367E-1
d72c100fn2 6.51323E-1
d72c10fn1 6.24034E-1
d72c10fn2 6.19139E-1
d72cf1Mn1 9.27975E-1
d72cf1Mn2 9.20298E-1
d73a100fn1 6.58243E-1
d73a100fn2 6.61272E-1
d73a10fn1 6.23142E-1
d73a10fn2 6.21251E-1
d73af1Mn1 1.17388E+0
d73af1Mn2 1.17174E+0
d73b100fn1 6.25125E-1
d73b100fn2 6.25604E-1
d73b10fn1 6.06251E-1
d73b10fn2 6.06189E-1
d73bf1Mn1 9.63805E-1
d73bf1Mn2 9.59992E-1
d73c100fn1 6.23529E-1
d73c100fn2 6.23534E-1
d73c10fn1 6.10150E-1
d73c10fn2 6.10769E-1
d73cf1Mn1 8.74737E-1
d73cf1Mn2 8.75799E-1
d74a100fn1 5.97316E-1
d74a100fn2 5.98727E-1
d74a10fn1 5.76511E-1
d74a10fn2 5.78734E-1
d74af1Mn1 8.47136E-1
d74af1Mn2 8.37997E-1
d74b100fn1 6.40945E-1
d74b100fn2 6.46403E-1
d74b10fn1 6.17081E-1
d74b10fn2 6.20143E-1
d74bf1Mn1 9.13659E-1
d74bf1Mn2 9.06645E-1
d81a100fn1 6.69811E-1
d81a100fn2 6.71410E-1
d81a10fn1 6.36334E-1
d81a10fn2 6.37952E-1
d81af1Mn1 9.73708E-1
d81af1Mn2 9.67832E-1
d81b100fn1 7.79299E-1
d81b100fn2 7.82655E-1
d81b10fn1 6.63926E-1
d81b10fn2 6.67961E-1
d81bf1Mn1 1.27304E+0
d81bf1Mn2 1.30638E+0
d81c100fn1 1.00501E+0
d81c100fn2 1.01575E+0
d81c10fn1 7.96804E-1
d81c10fn2 8.01665E-1
d81cf1Mn1 1.37542E+0
d81cf1Mn2 1.38593E+0
d82a100fn1 6.81717E-1
d82a100fn2 6.82847E-1
d82a10fn1 6.51694E-1
d82a10fn2 6.56254E-1
d82af1Mn1 9.74469E-1
d82af1Mn2 9.77853E-1
d82b100fn1 8.08988E-1
d82b100fn2 8.12788E-1
d82b10fn1 6.82872E-1
d82b10fn2 6.86354E-1
d82bf1Mn1 1.31171E+0
d82bf1Mn2 1.34053E+0
d83a100fn1 7.78415E-1
d83a100fn2 7.81009E-1
d83a10fn1 6.43515E-1
d83a10fn2 6.43964E-1
d83af1Mn1 1.38878E+0
d83af1Mn2 1.34996E+0
d83b100fn1 7.49067E-1
d83b100fn2 7.51355E-1
d83b10fn1 6.65095E-1
d83b10fn2 6.66842E-1
d83bf1Mn1 1.05468E+0
d83bf1Mn2 1.07382E+0
d84a100fn1 6.26903E-1
d84a100fn2 6.29161E-1
d84a10fn1 5.84505E-1
d84a10fn2 5.87031E-1
d84af1Mn1 9.45916E-1
d84af1Mn2 9.40099E-1
d84b100fn1 6.36656E-1
d84b100fn2 6.40352E-1
d84b10fn1 5.61582E-1
d84b10fn2 5.60724E-1
d84bf1Mn1 9.42852E-1
d84bf1Mn2 9.44634E-1
