N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.204500000E-05 2.533100000E-05 2.093700000E-05 1.792500000E-05
1.600000000E+01 2.112270000E-04 2.012550000E-04 1.952370000E-04 1.908130000E-04
1.700000000E+01 6.424300000E-04 6.382770000E-04 6.354120000E-04 6.372520000E-04
1.549996187E+01 9.367200000E-05 8.944000000E-05 8.731000000E-05 8.654800000E-05
1.649996187E+01 3.728560000E-04 3.628770000E-04 3.556840000E-04 3.524950000E-04
1.674996808E+01 4.862580000E-04 4.785980000E-04 4.737710000E-04 4.703750000E-04
1.624993176E+01 2.859620000E-04 2.745280000E-04 2.676330000E-04 2.628600000E-04
1.574996808E+01 1.484120000E-04 1.412700000E-04 1.365620000E-04 1.331710000E-04
1.524993176E+01 2.676400000E-05 2.651100000E-05 2.827100000E-05 3.116200000E-05
