N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.745200000E-05 3.818800000E-05 3.185900000E-05 2.724500000E-05
1.600000000E+01 2.754320000E-04 2.657780000E-04 2.600620000E-04 2.571710000E-04
1.700000000E+01 8.573610000E-04 8.520530000E-04 8.815840000E-04 8.468460000E-04
1.549996187E+01 6.406600000E-05 6.441600000E-05 6.830400000E-05 7.439900000E-05
1.649996187E+01 5.087300000E-04 4.959170000E-04 4.865050000E-04 4.811040000E-04
1.674996808E+01 6.631850000E-04 6.517200000E-04 6.451630000E-04 6.395010000E-04
1.624993176E+01 3.813140000E-04 3.691640000E-04 3.608050000E-04 3.558500000E-04
1.574996808E+01 1.832130000E-04 1.734340000E-04 1.718910000E-04 1.719910000E-04
1.524993176E+01 3.612800000E-05 2.868600000E-05 2.395800000E-05 2.068700000E-05
