Ew Nt
4.4888617E-1 2.9132798E+16
4.4615503E-1 3.0299075E+16
4.4342386E-1 3.1594658E+16
4.4069270E-1 3.3029595E+16
4.3796153E-1 3.4584816E+16
4.3523037E-1 3.6223777E+16
4.3249921E-1 3.7911769E+16
4.2976806E-1 3.9629773E+16
4.2703689E-1 4.1374861E+16
4.2430574E-1 4.3149415E+16
4.2157457E-1 4.4949561E+16
4.1884341E-1 4.6761654E+16
4.1611225E-1 4.8568701E+16
4.1338109E-1 5.0364861E+16
4.1064993E-1 5.2164564E+16
4.0791877E-1 5.3998705E+16
4.0518761E-1 5.5899343E+16
4.0245645E-1 5.7882034E+16
3.9972529E-1 5.9936662E+16
3.9699413E-1 6.2030374E+16
3.9426297E-1 6.4116850E+16
3.9153180E-1 6.6141247E+16
3.8880065E-1 6.8038420E+16
3.8606948E-1 6.9731500E+16
3.8333832E-1 7.1137939E+16
3.8060716E-1 7.2179987E+16
3.7787600E-1 7.2790705E+16
3.7514484E-1 7.2912152E+16
3.7241368E-1 7.2493513E+16
3.6968252E-1 7.1495443E+16
3.6695136E-1 6.9899015E+16
3.6422020E-1 6.7712876E+16
3.6148904E-1 6.4974743E+16
3.5875788E-1 6.1748906E+16
3.5602672E-1 5.8122161E+16
3.5329556E-1 5.4198199E+16
3.5056440E-1 5.0089784E+16
3.4783324E-1 4.5909442E+16
3.4510207E-1 4.1760885E+16
3.4237091E-1 3.7733527E+16
3.3963975E-1 3.3900598E+16
3.3690859E-1 3.0319410E+16
3.3417743E-1 2.7031854E+16
3.3144627E-1 2.4064128E+16
3.2871511E-1 2.1426448E+16
3.2598395E-1 1.9113965E+16
3.2325279E-1 1.7109526E+16
3.2052163E-1 1.5387623E+16
3.1779047E-1 1.3918174E+16
3.1505931E-1 1.2669703E+16
3.1232815E-1 1.1611542E+16
3.0959699E-1 1.0715205E+16
3.0686583E-1 9.9548253E+15
3.0413467E-1 9.3070519E+15
3.0140350E-1 8.7508202E+15
2.9867234E-1 8.2669616E+15
2.9594118E-1 7.8367194E+15
2.9321002E-1 7.4376444E+15
2.9047886E-1 7.0359355E+15
2.8774770E-1 6.5767072E+15
2.8501654E-1 5.9782749E+15
2.8228538E-1 5.1412764E+15
2.7955422E-1 3.9812960E+15
2.7682306E-1 2.4783482E+15
2.7409190E-1 1.6250037E+15
