N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.500511000E-02 -8.796121300E-02 -8.473495400E-02 -8.471049800E-02
1.600000000E+01 2.976735200E-02 2.974719600E-02 2.929478600E-02 2.904722800E-02
1.700000000E+01 6.035386100E-02 6.016254000E-02 5.897087600E-02 5.947747500E-02
1.549996187E+01 1.340727800E-02 1.329084300E-02 1.432469700E-02 1.490617400E-02
1.649996187E+01 4.773743100E-02 4.840746300E-02 4.840661700E-02 4.849586900E-02
1.674996808E+01 5.692779300E-02 5.554895400E-02 5.619573700E-02 5.616081900E-02
1.624993176E+01 3.781706300E-02 3.790190100E-02 3.789715900E-02 3.744097400E-02
1.574996808E+01 2.413720600E-02 2.396781900E-02 2.379049000E-02 2.447959000E-02
1.524993176E+01 -1.841664600E-02 -1.512356100E-02 -1.361906200E-02 -1.307779000E-02
