T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.224616738E+00 1.214326893E+00 1.028984500E-02 1.224611591E+00 1.214317353E+00 1.029423800E-02 5.147000000E-06 9.540000000E-06
295 1.220996579E+00 1.080083729E+00 1.409128500E-01 1.220992171E+00 1.080074416E+00 1.409177550E-01 4.408000000E-06 9.313000000E-06
300 1.215100930E+00 1.210424525E+00 4.676405000E-03 1.215097135E+00 1.210416927E+00 4.680208000E-03 3.795000000E-06 7.598000000E-06
305 1.203825312E+00 1.073051519E+00 1.307737930E-01 1.203821993E+00 1.073040573E+00 1.307814200E-01 3.319000000E-06 1.094600000E-05
310 1.181982726E+00 1.204140101E+00 -2.215737500E-02 1.181979727E+00 1.204133557E+00 -2.215383000E-02 2.999000000E-06 6.544000000E-06
315 1.141680719E+00 1.023707764E+00 1.179729550E-01 1.141677900E+00 1.023694196E+00 1.179837040E-01 2.819000000E-06 1.356800000E-05
320 1.074030374E+00 1.175374386E+00 -1.013440120E-01 1.074027680E+00 1.175366544E+00 -1.013388640E-01 2.694000000E-06 7.842000000E-06
325 1.027072145E+00 1.007558684E+00 1.951346100E-02 1.027067373E+00 1.007556962E+00 1.951041100E-02 4.772000000E-06 1.722000000E-06
330 1.027990533E+00 1.061403344E+00 -3.341281100E-02 1.027985600E+00 1.061390756E+00 -3.340515600E-02 4.933000000E-06 1.258800000E-05
335 1.031180195E+00 1.012473467E+00 1.870672800E-02 1.031174612E+00 1.012470858E+00 1.870375400E-02 5.583000000E-06 2.609000000E-06
340 1.036843530E+00 1.025206159E+00 1.163737100E-02 1.036836752E+00 1.025200588E+00 1.163616400E-02 6.778000000E-06 5.571000000E-06
