T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.345287742E+00 1.279923019E+00 6.536472300E-02 1.344794270E+00 1.279747880E+00 6.504639000E-02 4.934720000E-04 1.751390000E-04
295 1.342693774E+00 1.278317712E+00 6.437606200E-02 1.342219175E+00 1.278152378E+00 6.406679700E-02 4.745990000E-04 1.653340000E-04
300 1.340674078E+00 1.277023695E+00 6.365038300E-02 1.340225195E+00 1.276872601E+00 6.335259400E-02 4.488830000E-04 1.510940000E-04
305 1.339378462E+00 1.277236180E+00 6.214228200E-02 1.338960569E+00 1.277096528E+00 6.186404100E-02 4.178930000E-04 1.396520000E-04
310 1.338843842E+00 1.278341365E+00 6.050247700E-02 1.338460292E+00 1.278212867E+00 6.024742500E-02 3.835500000E-04 1.284980000E-04
315 1.339199640E+00 1.279865454E+00 5.933418600E-02 1.338851906E+00 1.279749089E+00 5.910281700E-02 3.477340000E-04 1.163650000E-04
320 1.340463977E+00 1.282663975E+00 5.780000200E-02 1.340151805E+00 1.282553363E+00 5.759844200E-02 3.121720000E-04 1.106120000E-04
325 1.342501358E+00 1.285911255E+00 5.659010300E-02 1.342222045E+00 1.285804248E+00 5.641779700E-02 2.793130000E-04 1.070070000E-04
330 1.345424836E+00 1.289470268E+00 5.595456800E-02 1.345174614E+00 1.289362812E+00 5.581180200E-02 2.502220000E-04 1.074560000E-04
335 1.348666142E+00 1.293444019E+00 5.522212300E-02 1.348440067E+00 1.293328272E+00 5.511179500E-02 2.260750000E-04 1.157470000E-04
340 1.352132300E+00 1.297363228E+00 5.476907200E-02 1.351924339E+00 1.297236387E+00 5.468795200E-02 2.079610000E-04 1.268410000E-04
