N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.844203100E-02 1.743670600E-02 1.682737600E-02 1.643986300E-02
1.016672606E+01 1.386494200E-02 1.291399200E-02 1.232019900E-02 1.192882100E-02
1.033324570E+01 1.031438100E-02 9.472061000E-03 8.938957000E-03 8.581574000E-03
1.049996187E+01 7.575938000E-03 6.871342000E-03 6.423017000E-03 6.119877000E-03
1.066670514E+01 5.492506000E-03 4.931259000E-03 4.573489000E-03 4.330297000E-03
1.083333839E+01 3.936285000E-03 3.506885000E-03 3.232924000E-03 3.045862000E-03
1.100000000E+01 2.796173000E-03 2.478058000E-03 2.274879000E-03 2.135470000E-03
1.116672606E+01 1.975580000E-03 1.745803000E-03 1.598804000E-03 1.497422000E-03
1.133324570E+01 1.393637000E-03 1.231021000E-03 1.126828000E-03 1.054653000E-03
1.149996187E+01 9.857520000E-04 8.727050000E-04 8.002800000E-04 7.500320000E-04
1.166670514E+01 7.024040000E-04 6.252470000E-04 5.760110000E-04 5.419640000E-04
1.183333839E+01 5.068730000E-04 4.553610000E-04 4.228350000E-04 4.005540000E-04
1.200000000E+01 3.725230000E-04 3.391150000E-04 3.184200000E-04 3.044820000E-04
1.216672606E+01 2.803140000E-04 2.594760000E-04 2.469270000E-04 2.386340000E-04
1.233324570E+01 2.167580000E-04 2.043840000E-04 1.971890000E-04 1.925090000E-04
1.249996187E+01 1.723510000E-04 1.654320000E-04 1.615520000E-04 1.590230000E-04
1.266670514E+01 1.404930000E-04 1.368870000E-04 1.349180000E-04 1.335940000E-04
1.283333839E+01 1.167330000E-04 1.150070000E-04 1.140640000E-04 1.133780000E-04
1.300000000E+01 9.819100000E-05 9.746000000E-05 9.704100000E-05 9.666900000E-05
