N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.767386200E-02 2.663917700E-02 2.610221300E-02 2.584050800E-02
1.016672606E+01 2.142426800E-02 2.030060200E-02 1.964525000E-02 1.925500500E-02
1.033324570E+01 1.648743300E-02 1.537881100E-02 1.469669100E-02 1.425870400E-02
1.049996187E+01 1.255368100E-02 1.153945000E-02 1.089901300E-02 1.047310900E-02
1.066670514E+01 9.426105000E-03 8.555528000E-03 7.999007000E-03 7.622175000E-03
1.083333839E+01 6.973232000E-03 6.265662000E-03 5.810883000E-03 5.499793000E-03
1.100000000E+01 5.089964000E-03 4.540817000E-03 4.187121000E-03 3.943652000E-03
1.116672606E+01 3.678059000E-03 3.267941000E-03 3.003730000E-03 2.821139000E-03
1.133324570E+01 2.643105000E-03 2.346521000E-03 2.155776000E-03 2.023782000E-03
1.149996187E+01 1.898826000E-03 1.690355000E-03 1.556909000E-03 1.464825000E-03
1.166670514E+01 1.371560000E-03 1.229036000E-03 1.138709000E-03 1.076902000E-03
1.183333839E+01 1.002065000E-03 9.075490000E-04 8.487010000E-04 8.090640000E-04
1.200000000E+01 7.447970000E-04 6.843570000E-04 6.477490000E-04 6.236370000E-04
1.216672606E+01 5.658200000E-04 5.288560000E-04 5.072970000E-04 4.934580000E-04
1.233324570E+01 4.404300000E-04 4.189990000E-04 4.070590000E-04 3.995610000E-04
1.249996187E+01 3.510320000E-04 3.393200000E-04 3.331350000E-04 3.292850000E-04
1.266670514E+01 2.854050000E-04 2.794040000E-04 2.764220000E-04 2.745390000E-04
1.283333839E+01 2.354000000E-04 2.325450000E-04 2.312290000E-04 2.303380000E-04
1.300000000E+01 1.958190000E-04 1.945900000E-04 1.940790000E-04 1.936600000E-04
