N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.659600000E-05 3.013700000E-05 1.866700000E-05 -5.251000000E-06 -4.974600000E-05 3.266300000E-05 3.907600000E-05 5.409900000E-05 8.351000000E-05 1.374180000E-04 2.306470000E-04
1.600000000E+01 5.765280000E-04 5.090460000E-04 4.610570000E-04 4.335440000E-04 4.267180000E-04 4.382890000E-04 4.632440000E-04 4.935290000E-04 5.109210000E-04 4.887590000E-04 3.803190000E-04
1.700000000E+01 9.404535000E-03 8.532608000E-03 7.700161000E-03 6.896816000E-03 6.220694000E-03 5.720786000E-03 5.415994000E-03 5.344901000E-03 5.506363000E-03 5.912720000E-03 6.556087000E-03
1.549996187E+01 1.469110000E-04 1.336330000E-04 1.262410000E-04 1.226650000E-04 1.188390000E-04 1.068920000E-04 7.193800000E-05 -6.980000000E-06 -1.436080000E-04 6.370200000E-05 7.306100000E-05
1.649996187E+01 2.374949000E-03 2.099501000E-03 1.862881000E-03 1.678539000E-03 1.556909000E-03 1.502000000E-03 1.514340000E-03 1.594503000E-03 1.736472000E-03 1.931776000E-03 2.159414000E-03
1.674996808E+01 4.797886000E-03 4.287853000E-03 3.817320000E-03 3.416451000E-03 3.109076000E-03 2.913968000E-03 2.840342000E-03 2.896969000E-03 3.083633000E-03 3.391521000E-03 3.813371000E-03
1.624993176E+01 1.165997000E-03 1.025586000E-03 9.152180000E-04 8.395450000E-04 8.002800000E-04 7.982460000E-04 8.311320000E-04 8.940690000E-04 9.790960000E-04 1.066529000E-03 1.126930000E-03
1.574996808E+01 2.888440000E-04 2.582600000E-04 2.392440000E-04 2.312290000E-04 2.324490000E-04 2.381190000E-04 2.407220000E-04 2.243060000E-04 1.628380000E-04 2.101000000E-05 -2.203760000E-04
1.524993176E+01 7.509200000E-05 6.860500000E-05 6.298400000E-05 5.419400000E-05 3.429400000E-05 -9.317000000E-06 4.419400000E-05 4.562800000E-05 5.374900000E-05 7.172600000E-05 1.055350000E-04
