N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 5.147000000E-06 4.412000000E-06 3.795000000E-06 3.317000000E-06 2.999000000E-06 2.819000000E-06 2.694000000E-06 4.772000000E-06 4.933000000E-06 5.583000000E-06 6.778000000E-06
1.600000000E+01 7.626700000E-05 6.913200000E-05 6.185100000E-05 5.476700000E-05 4.836300000E-05 4.285000000E-05 3.841500000E-05 3.520500000E-05 3.333700000E-05 3.289300000E-05 3.412600000E-05
1.700000000E+01 8.800000000E-04 8.642670000E-04 8.422150000E-04 7.995370000E-04 7.461240000E-04 6.878590000E-04 6.246810000E-04 5.637690000E-04 5.063170000E-04 4.555610000E-04 4.127860000E-04
1.549996187E+01 2.045100000E-05 1.795600000E-05 1.567500000E-05 1.371000000E-05 1.211900000E-05 1.101800000E-05 1.041100000E-05 1.042000000E-05 1.117700000E-05 1.260200000E-05 1.428400000E-05
1.649996187E+01 2.696460000E-04 2.539600000E-04 2.354170000E-04 2.149730000E-04 1.940790000E-04 1.736490000E-04 1.545370000E-04 1.378620000E-04 1.239990000E-04 1.139570000E-04 1.076350000E-04
1.674996808E+01 4.934720000E-04 4.745990000E-04 4.488830000E-04 4.178930000E-04 3.835500000E-04 3.477340000E-04 3.121720000E-04 2.793130000E-04 2.502220000E-04 2.260750000E-04 2.079610000E-04
1.624993176E+01 1.444280000E-04 1.333590000E-04 1.213250000E-04 1.090350000E-04 9.704100000E-05 8.608600000E-05 7.649800000E-05 6.872500000E-05 6.311100000E-05 5.961300000E-05 5.857800000E-05
1.574996808E+01 3.976300000E-05 3.544100000E-05 3.126400000E-05 2.744200000E-05 2.418500000E-05 2.154100000E-05 1.968100000E-05 1.864200000E-05 1.858600000E-05 1.961500000E-05 2.191300000E-05
1.524993176E+01 1.035500000E-05 8.989000000E-06 7.788000000E-06 6.819000000E-06 6.114000000E-06 5.738000000E-06 5.722000000E-06 6.054000000E-06 6.520000000E-06 6.795000000E-06 6.918000000E-06
