T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.051380000E-04 2.146570000E-04 4.133080000E-04 7.971330000E-04 1.555035000E-03 3.050119000E-03 5.941766000E-03 1.124277200E-02 2.015312600E-02
295 8.625900000E-05 1.996740000E-04 3.832040000E-04 7.243710000E-04 1.389805000E-03 2.703429000E-03 5.267755000E-03 1.002059200E-02 1.812090300E-02
300 4.873400000E-05 1.858510000E-04 3.701910000E-04 6.864570000E-04 1.284788000E-03 2.453265000E-03 4.731752000E-03 8.982581000E-03 1.633956000E-02
305 -3.174700000E-05 1.588560000E-04 3.670800000E-04 6.808680000E-04 1.241201000E-03 2.309548000E-03 4.364350000E-03 8.195619000E-03 1.483753000E-02
310 9.074700000E-05 9.098200000E-05 3.595420000E-04 7.011020000E-04 1.258358000E-03 2.274879000E-03 4.187121000E-03 7.708308000E-03 1.379449500E-02
315 9.871800000E-05 -5.736000000E-05 3.192730000E-04 7.306610000E-04 1.328232000E-03 2.348859000E-03 4.207136000E-03 7.557938000E-03 1.329603300E-02
320 1.252400000E-04 1.263290000E-04 1.947340000E-04 7.420910000E-04 1.433324000E-03 2.523636000E-03 4.422540000E-03 7.760534000E-03 1.337045800E-02
325 1.815320000E-04 1.374750000E-04 -7.637400000E-05 6.783620000E-04 1.544415000E-03 2.780993000E-03 4.830668000E-03 8.329505000E-03 1.409032700E-02
330 2.872200000E-04 1.711940000E-04 1.763080000E-04 4.497270000E-04 1.595637000E-03 3.091444000E-03 5.410657000E-03 9.260967000E-03 1.543880300E-02
335 4.748990000E-04 2.390620000E-04 1.900470000E-04 -4.503900000E-05 1.490698000E-03 3.384534000E-03 6.127494000E-03 1.051898300E-02 1.743635200E-02
340 7.903520000E-04 3.617520000E-04 2.297950000E-04 2.489120000E-04 1.069943000E-03 3.550358000E-03 6.905262000E-03 1.206946700E-02 2.004096100E-02
