x N
1.4767598E+0 1.6864053E+21
1.4669827E+0 1.6371598E+21
1.4565458E+0 1.4328305E+21
1.4437066E+0 1.2795117E+21
1.4302650E+0 1.2842180E+21
1.4172859E+0 1.2959610E+21
1.4038353E+0 1.2697840E+21
1.3900542E+0 1.2555299E+21
1.3760221E+0 1.2487457E+21
1.3618053E+0 1.2427393E+21
1.3473397E+0 1.2553827E+21
1.3331122E+0 1.2441881E+21
1.3180678E+0 1.2174168E+21
1.3028625E+0 1.2299675E+21
1.2877807E+0 1.2394147E+21
1.2724499E+0 1.2408567E+21
1.2570395E+0 1.2543691E+21
1.2416684E+0 1.2630966E+21
1.2260892E+0 1.2539367E+21
1.2100932E+0 1.2439002E+21
1.1938405E+0 1.2531629E+21
1.1776514E+0 1.2554777E+21
1.1610061E+0 1.2777151E+21
1.1449404E+0 1.2674497E+21
1.1275396E+0 1.2504849E+21
1.1105224E+0 1.2852266E+21
1.0935334E+0 1.2788308E+21
1.0758030E+0 1.2700564E+21
1.0580090E+0 1.2869663E+21
1.0401557E+0 1.2837255E+21
1.0216479E+0 1.2729668E+21
1.0028291E+0 1.2843337E+21
9.8396228E-1 1.2990885E+21
9.6485335E-1 1.2790269E+21
9.4460862E-1 1.2836462E+21
9.2483446E-1 1.2857312E+21
9.0376152E-1 1.2629762E+21
8.8230263E-1 1.2713469E+21
8.6048247E-1 1.2688826E+21
8.3782745E-1 1.2663373E+21
8.1472279E-1 1.2712069E+21
