N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 335 2.300E-4 2.958607E-1 2.153680E+1 3.904430E-1 7.457560E+1
1.468000E+10 1.778E+15 335 2.300E-4 2.952995E-1 2.138570E+1 3.890980E-1 7.444960E+1
2.154000E+10 1.778E+15 335 2.300E-4 2.944840E-1 2.116200E+1 3.871740E-1 7.424220E+1
3.162000E+10 1.778E+15 335 2.300E-4 2.933038E-1 2.087630E+1 3.845150E-1 7.404290E+1
4.642000E+10 1.778E+15 335 2.300E-4 2.916072E-1 2.049830E+1 3.809230E-1 7.381480E+1
6.813000E+10 1.778E+15 335 2.300E-4 2.891904E-1 1.999450E+1 3.761130E-1 7.353100E+1
1.000000E+11 1.778E+15 335 2.300E-4 2.857925E-1 1.938110E+1 3.701620E-1 7.328200E+1
1.468000E+11 1.778E+15 335 2.300E-4 2.811014E-1 1.861930E+1 3.630210E-1 7.298430E+1
2.154000E+11 1.778E+15 335 2.300E-4 2.747832E-1 1.772320E+1 3.550260E-1 7.266970E+1
3.162000E+11 1.778E+15 335 2.300E-4 2.665463E-1 1.670950E+1 3.464900E-1 7.237020E+1
4.642000E+11 1.778E+15 335 2.300E-4 2.562385E-1 1.556990E+1 3.377130E-1 7.197050E+1
6.813000E+11 1.778E+15 335 2.300E-4 2.439492E-1 1.434860E+1 3.289390E-1 7.152490E+1
1.000000E+12 1.778E+15 335 2.300E-4 2.300501E-1 1.308820E+1 3.203170E-1 7.104600E+1
1.468000E+12 1.778E+15 335 2.300E-4 2.151184E-1 1.184300E+1 3.118690E-1 7.061100E+1
2.154000E+12 1.778E+15 335 2.300E-4 1.997533E-1 1.062660E+1 3.036260E-1 7.008470E+1
3.162000E+12 1.778E+15 335 2.300E-4 1.843946E-1 9.470900E+0 2.955060E-1 6.952420E+1
4.642000E+12 1.778E+15 335 2.300E-4 1.692575E-1 8.382100E+0 2.873840E-1 6.892950E+1
6.813000E+12 1.778E+15 335 2.300E-4 1.544034E-1 7.364700E+0 2.791310E-1 6.835210E+1
1.000000E+13 1.778E+15 335 2.300E-4 1.398657E-1 6.401000E+0 2.706080E-1 6.764800E+1
1.468000E+13 1.778E+15 335 2.300E-4 1.257326E-1 5.502300E+0 2.617360E-1 6.687990E+1
2.154000E+13 1.778E+15 335 2.300E-4 1.121598E-1 4.675100E+0 2.525120E-1 6.602800E+1
3.162000E+13 1.778E+15 335 2.300E-4 9.930593E-2 3.924800E+0 2.429020E-1 6.508310E+1
4.642000E+13 1.778E+15 335 2.300E-4 8.732855E-2 3.258900E+0 2.328610E-1 6.410390E+1
6.813000E+13 1.778E+15 335 2.300E-4 7.633753E-2 2.669500E+0 2.223330E-1 6.291360E+1
1.000000E+14 1.778E+15 335 2.300E-4 6.639526E-2 2.158800E+0 2.112380E-1 6.156920E+1
