f G/w
1.0000000E+6 1.3229883E-5
8.9779585E+5 1.3582884E-5
8.0603739E+5 1.3943915E-5
7.2365703E+5 1.4313139E-5
6.4969628E+5 1.4566206E-5
5.8329463E+5 1.5015923E-5
5.2367949E+5 1.5516908E-5
4.7015728E+5 1.6035530E-5
4.2210526E+5 1.6579999E-5
3.7896435E+5 1.7200484E-5
3.4023262E+5 1.7833236E-5
3.0545943E+5 1.8533706E-5
2.7424021E+5 1.9295283E-5
2.4621173E+5 2.0116642E-5
2.2104787E+5 2.0981629E-5
1.9845586E+5 2.1984048E-5
1.7817285E+5 2.3065769E-5
1.5996284E+5 2.4248010E-5
1.4361398E+5 2.5579711E-5
1.2893603E+5 2.6979336E-5
1.1575824E+5 2.8516966E-5
1.0392726E+5 3.0210315E-5
9.3305466E+4 3.2136763E-5
8.3769261E+4 3.4222044E-5
7.5207695E+4 3.6541409E-5
6.7521156E+4 3.9078184E-5
6.0620214E+4 4.1823229E-5
5.4424577E+4 4.4954363E-5
4.8862159E+4 4.8444571E-5
4.3868244E+4 5.2171187E-5
3.9384728E+4 5.6501578E-5
3.5359445E+4 6.1124670E-5
3.1745563E+4 6.6325580E-5
2.8501035E+4 7.2238949E-5
2.5588111E+4 7.8496473E-5
2.2972900E+4 8.5626471E-5
2.0624974E+4 9.3451171E-5
1.8517016E+4 1.0237803E-4
1.6624501E+4 1.1256727E-4
1.4925408E+4 1.2292098E-4
1.3399969E+4 1.3489045E-4
1.2030437E+4 1.4836510E-4
1.0800876E+4 1.6326651E-4
9.6969820E+3 1.7970146E-4
8.7059100E+3 1.9824132E-4
7.8161300E+3 2.1856510E-4
7.0172890E+3 2.4111756E-4
6.3000930E+3 2.6579461E-4
5.6561970E+3 2.9330486E-4
5.0781110E+3 3.2318814E-4
4.5591070E+3 3.5632308E-4
4.0931470E+3 3.9345982E-4
3.6748100E+3 4.3400378E-4
3.2992300E+3 4.7920553E-4
2.9620350E+3 5.2843490E-4
2.6593020E+3 5.8055255E-4
2.3875110E+3 6.3734796E-4
2.1434970E+3 6.9860276E-4
1.9244230E+3 7.6473569E-4
1.7277390E+3 8.3554110E-4
1.5511570E+3 9.1062722E-4
1.3926220E+3 9.8919768E-4
1.2502900E+3 1.0706652E-3
1.1225050E+3 1.1551540E-3
1.0077810E+3 1.2420278E-3
9.0478100E+2 1.3329523E-3
8.1230900E+2 1.4266227E-3
7.2928800E+2 1.5236558E-3
6.5475100E+2 1.6210025E-3
5.8783300E+2 1.7265200E-3
5.2775400E+2 1.8354056E-3
4.7381500E+2 1.9523543E-3
4.2539000E+2 2.0774002E-3
3.8191300E+2 2.2200195E-3
3.4288000E+2 2.3768998E-3
3.0783600E+2 2.5512046E-3
2.7637400E+2 2.7493982E-3
2.4812700E+2 2.9708131E-3
2.2276800E+2 3.2079393E-3
2.0000000E+2 3.5024612E-3
