f G/w
1.0000000E+6 9.3569758E-6
8.9779585E+5 9.5575296E-6
8.0603739E+5 9.6393638E-6
7.2365703E+5 9.8693885E-6
6.4969628E+5 1.0085184E-5
5.8329463E+5 1.0350452E-5
5.2367949E+5 1.0652869E-5
4.7015728E+5 1.0961310E-5
4.2210526E+5 1.1310623E-5
3.7896435E+5 1.1671155E-5
3.4023262E+5 1.2055923E-5
3.0545943E+5 1.2489906E-5
2.7424021E+5 1.2960459E-5
2.4621173E+5 1.3485071E-5
2.2104787E+5 1.4048636E-5
1.9845586E+5 1.4693112E-5
1.7817285E+5 1.5406081E-5
1.5996284E+5 1.6151272E-5
1.4361398E+5 1.7005893E-5
1.2893603E+5 1.7947322E-5
1.1575824E+5 1.8962317E-5
1.0392726E+5 2.0097693E-5
9.3305466E+4 2.1393071E-5
8.3769261E+4 2.2753020E-5
7.5207695E+4 2.4318615E-5
6.7521156E+4 2.6048828E-5
6.0620214E+4 2.7891187E-5
5.4424577E+4 3.0042966E-5
4.8862159E+4 3.2323419E-5
4.3868244E+4 3.4979279E-5
3.9384728E+4 3.7790166E-5
3.5359445E+4 4.1042107E-5
3.1745563E+4 4.4605192E-5
2.8501035E+4 4.8392334E-5
2.5588111E+4 5.2817202E-5
2.2972900E+4 5.7527628E-5
2.0624974E+4 6.2964824E-5
1.8517016E+4 6.8965687E-5
1.6624501E+4 7.5647152E-5
1.4925408E+4 8.2957128E-5
1.3399969E+4 9.0924272E-5
1.2030437E+4 1.0024268E-4
1.0800876E+4 1.1020729E-4
9.6969820E+3 1.2134060E-4
8.7059100E+3 1.3389190E-4
7.8161300E+3 1.4771127E-4
7.0172890E+3 1.6306332E-4
6.3000930E+3 1.7996385E-4
5.6561970E+3 1.9893584E-4
5.0781110E+3 2.2020344E-4
4.5591070E+3 2.4327684E-4
4.0931470E+3 2.6909857E-4
3.6748100E+3 2.9789394E-4
3.2992300E+3 3.2949961E-4
2.9620350E+3 3.6455692E-4
2.6593020E+3 4.0344958E-4
2.3875110E+3 4.4566189E-4
2.1434970E+3 4.9337778E-4
1.9244230E+3 5.4557892E-4
1.7277390E+3 6.0309307E-4
1.5511570E+3 6.6627409E-4
1.3926220E+3 7.3685039E-4
1.2502900E+3 8.1356329E-4
1.1225050E+3 8.9990805E-4
1.0077810E+3 9.9379851E-4
9.0478100E+2 1.0981881E-3
8.1230900E+2 1.2155882E-3
7.2928800E+2 1.3439723E-3
6.5475100E+2 1.4918266E-3
5.8783300E+2 1.6489287E-3
5.2775400E+2 1.8266990E-3
4.7381500E+2 2.0278020E-3
4.2539000E+2 2.2483816E-3
3.8191300E+2 2.4967692E-3
3.4288000E+2 2.7712654E-3
3.0783600E+2 3.0797745E-3
2.7637400E+2 3.4199500E-3
2.4812700E+2 3.8037557E-3
2.2276800E+2 4.2346164E-3
2.0000000E+2 4.7145801E-3
