N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.164936348E+00 1.156606505E+00 1.148787990E+00 1.141231034E+00
1.600000000E+01 1.229551879E+00 1.225955358E+00 1.223265269E+00 1.220699727E+00
1.700000000E+01 1.250429922E+00 1.247891215E+00 1.245999683E+00 1.244751639E+00
1.549996187E+01 1.213728471E+00 1.210450413E+00 1.207685824E+00 1.204935743E+00
1.649996187E+01 1.232984987E+00 1.229113426E+00 1.226327937E+00 1.224066912E+00
1.674996808E+01 1.237914883E+00 1.234635721E+00 1.231917665E+00 1.230296026E+00
1.624993176E+01 1.232377876E+00 1.228647170E+00 1.225741310E+00 1.223304298E+00
1.574996808E+01 1.222149797E+00 1.218862658E+00 1.216192803E+00 1.213756332E+00
1.524993176E+01 1.202343255E+00 1.198593459E+00 1.194875145E+00 1.191476059E+00
