N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.164203750E+00 1.155401374E+00 1.146962011E+00 1.138625032E+00
1.600000000E+01 1.229067071E+00 1.225285995E+00 1.222298816E+00 1.219335667E+00
1.700000000E+01 1.244541848E+00 1.239810405E+00 1.235779333E+00 1.232537563E+00
1.549996187E+01 1.213533032E+00 1.210147387E+00 1.207242881E+00 1.204318220E+00
1.649996187E+01 1.231389790E+00 1.226710131E+00 1.222956957E+00 1.219599445E+00
1.674996808E+01 1.234741739E+00 1.230003067E+00 1.225701082E+00 1.222390318E+00
1.624993176E+01 1.231579305E+00 1.227425811E+00 1.223991388E+00 1.220923819E+00
1.574996808E+01 1.221881710E+00 1.218452467E+00 1.215562211E+00 1.212969613E+00
1.524993176E+01 1.202090802E+00 1.198186366E+00 1.194263802E+00 1.190607647E+00
