fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_290 001_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.445580134E-16 1.000000000E+20 1.252677685E+00 8.291119637E-17 9.361839275E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.121482745E-17 1.000000000E+20 1.294889531E+00 8.487968310E-17 4.196559195E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.533965586E-16 1.000000000E+20 1.255834375E+00 1.209040618E-16 1.251813911E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.095682348E-17 1.000000000E+20 1.294903346E+00 1.245845554E-16 4.210423374E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.661706318E-16 1.000000000E+20 1.258041530E+00 1.766762662E-16 1.622882942E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.505162449E-17 1.000000000E+20 1.294923192E+00 1.828612501E-16 4.230663855E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.860259531E-16 1.000000000E+20 1.271395186E+00 2.608513037E-16 2.046527831E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.531172027E-17 1.000000000E+20 1.294951581E+00 2.683953528E-16 4.260143154E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.127949702E-16 1.000000000E+20 1.272576231E+00 3.821350691E-16 2.464776410E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.416400626E-17 1.000000000E+20 1.294991899E+00 3.939331779E-16 4.302931181E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.515860771E-16 1.000000000E+20 1.280494600E+00 5.720848718E-16 2.903917414E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.348541804E-16 1.000000000E+20 1.295369104E+00 5.782348379E-16 4.360315929E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.039004459E-16 1.000000000E+20 1.281126144E+00 8.389662074E-16 3.303463962E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.934554326E-16 1.000000000E+20 1.299566859E+00 8.497609249E-16 4.422702055E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.773078390E-16 1.000000000E+20 1.287977996E+00 1.238439907E-15 3.700821589E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.709830523E-16 1.000000000E+20 1.300669896E+00 1.247550860E-15 4.545219244E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.744084432E-16 1.000000000E+20 1.294818763E+00 1.828836169E-15 4.109423947E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.714606751E-16 1.000000000E+20 1.300813748E+00 1.830897070E-15 4.711418504E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.028821125E-16 1.000000000E+20 1.300613725E+00 2.687928117E-15 4.468556097E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.975815925E-16 1.000000000E+20 1.300992139E+00 2.686922765E-15 4.939512085E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.481337597E-16 1.000000000E+20 1.300958196E+00 3.944008187E-15 4.879019647E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.485789527E-16 1.000000000E+20 1.301201745E+00 3.943061773E-15 5.245698017E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.134134024E-16 1.000000000E+20 1.301278065E+00 5.787212694E-15 5.355160613E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.385523463E-16 1.000000000E+20 1.312007692E+00 5.854191019E-15 5.686720751E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.124978918E-15 1.000000000E+20 1.314793237E+00 8.617128472E-15 5.960608163E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.038040799E-15 1.000000000E+20 1.314901924E+00 8.616427878E-15 6.167872817E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.321904530E-15 1.000000000E+20 1.315121093E+00 1.264704441E-14 6.542388157E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.240968939E-15 1.000000000E+20 1.315192542E+00 1.264651567E-14 6.712946215E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.518395749E-15 1.000000000E+20 1.315348438E+00 1.855840501E-14 7.215998773E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.442783794E-15 1.000000000E+20 1.315397851E+00 1.855817603E-14 7.360563889E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.796849842E-15 1.000000000E+20 1.328892406E+00 2.765339125E-14 8.017377088E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.735399435E-15 1.000000000E+20 1.331298050E+00 2.788842448E-14 8.118268702E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.108746149E-15 1.000000000E+20 1.341838565E+00 4.212737226E-14 8.778624830E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.088126451E-15 1.000000000E+20 1.344358529E+00 4.221147063E-14 8.855548221E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.384696428E-15 1.000000000E+20 1.344518776E+00 6.195553165E-14 9.456765604E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.319763170E-15 1.000000000E+20 1.344544450E+00 6.195781379E-14 9.523800981E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.782326058E-15 1.000000000E+20 1.358391075E+00 9.265571613E-14 1.029288459E-02 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.720028763E-15 1.000000000E+20 1.358404868E+00 9.265679583E-14 1.034077504E-02 
