N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.380000000E-06 7.280000000E-06 1.006100000E-05 1.263000000E-05
1.600000000E+01 5.299900000E-05 5.186100000E-05 5.137600000E-05 5.107500000E-05
1.700000000E+01 1.995670000E-04 2.136320000E-04 2.175450000E-04 1.962720000E-04
1.549996187E+01 2.513300000E-05 2.462100000E-05 2.450100000E-05 2.473400000E-05
1.649996187E+01 1.049440000E-04 1.043460000E-04 1.042860000E-04 1.043690000E-04
1.674996808E+01 1.474210000E-04 1.457910000E-04 1.457680000E-04 1.563480000E-04
1.624993176E+01 7.464400000E-05 7.356100000E-05 7.328400000E-05 7.324900000E-05
1.574996808E+01 3.710800000E-05 3.603300000E-05 3.550800000E-05 3.534000000E-05
1.524993176E+01 1.575400000E-05 1.644700000E-05 1.739400000E-05 1.838800000E-05
