N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.184837609E+00 1.184889127E+00 1.184964230E+00 1.185073358E+00 1.185231209E+00 1.185458060E+00 1.185781039E+00 1.186234911E+00 1.186861341E+00 1.187705477E+00 1.188808822E+00 1.190199559E+00 1.191885101E+00 1.193853794E+00 1.196087378E+00 1.198574210E+00 1.201310054E+00 1.204288388E+00 1.207491738E+00
1.600000000E+01 1.215296422E+00 1.215410472E+00 1.215598639E+00 1.215839579E+00 1.216183722E+00 1.216682551E+00 1.217352371E+00 1.218273511E+00 1.219480212E+00 1.221032000E+00 1.222965147E+00 1.225286334E+00 1.227994579E+00 1.231016566E+00 1.234354004E+00 1.237966501E+00 1.241835371E+00 1.245975110E+00 1.250390517E+00
1.700000000E+01 1.231888680E+00 1.233238116E+00 1.235007368E+00 1.237270567E+00 1.239983497E+00 1.243072515E+00 1.246462341E+00 1.250015204E+00 1.253644848E+00 1.257287349E+00 1.260963262E+00 1.264695724E+00 1.268546641E+00 1.272564630E+00 1.276784391E+00 1.281310947E+00 1.286088620E+00 1.291159874E+00 1.296529467E+00
1.549996187E+01 1.202400637E+00 1.202447914E+00 1.202516904E+00 1.202617315E+00 1.202762967E+00 1.202973100E+00 1.203274038E+00 1.203700580E+00 1.204296747E+00 1.205114814E+00 1.206211570E+00 1.207641498E+00 1.209447769E+00 1.211653958E+00 1.214260067E+00 1.217244900E+00 1.220574823E+00 1.224215812E+00 1.228143236E+00
1.649996187E+01 1.216587042E+00 1.217015805E+00 1.217574116E+00 1.218341821E+00 1.219381703E+00 1.220751674E+00 1.222495261E+00 1.224639108E+00 1.227152413E+00 1.229981294E+00 1.233059649E+00 1.236332280E+00 1.239770476E+00 1.243375063E+00 1.247169218E+00 1.251186499E+00 1.255459808E+00 1.260016907E+00 1.264895359E+00
1.674996808E+01 1.220879529E+00 1.221667503E+00 1.222724465E+00 1.224104062E+00 1.225876772E+00 1.228066516E+00 1.230653075E+00 1.233571800E+00 1.236744456E+00 1.240067266E+00 1.243525872E+00 1.247039348E+00 1.250707496E+00 1.254528825E+00 1.258548462E+00 1.262805679E+00 1.267351317E+00 1.272210741E+00 1.277348489E+00
1.624993176E+01 1.216784316E+00 1.216992227E+00 1.217290638E+00 1.217714882E+00 1.218309960E+00 1.219129571E+00 1.220231673E+00 1.221669594E+00 1.223490879E+00 1.225673060E+00 1.228211249E+00 1.231068403E+00 1.234196384E+00 1.237552610E+00 1.241136608E+00 1.244944485E+00 1.248987901E+00 1.253305516E+00 1.257906000E+00
1.574996808E+01 1.209432860E+00 1.209500269E+00 1.209611570E+00 1.209756267E+00 1.209966249E+00 1.210263382E+00 1.210684233E+00 1.211272002E+00 1.212080557E+00 1.213168111E+00 1.214590682E+00 1.216392088E+00 1.218610714E+00 1.221231728E+00 1.224214045E+00 1.227558019E+00 1.231213246E+00 1.235158255E+00 1.239384566E+00
1.524993176E+01 1.196832703E+00 1.196868644E+00 1.196921133E+00 1.196997622E+00 1.197108731E+00 1.197269407E+00 1.197500252E+00 1.197828942E+00 1.198303050E+00 1.198940648E+00 1.199809967E+00 1.200949443E+00 1.202420366E+00 1.204250710E+00 1.206465389E+00 1.209054995E+00 1.212008933E+00 1.215284286E+00 1.218846139E+00
