N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.189002401E+00 1.195945732E+00 1.200190161E+00 1.207090361E+00 1.213152915E+00 1.214643975E+00 1.214060005E+00 1.218947551E+00 1.231623913E+00
1.016672606E+01 1.189034510E+00 1.195978931E+00 1.200235819E+00 1.207159203E+00 1.213264007E+00 1.214840871E+00 1.214436883E+00 1.219672869E+00 1.232822237E+00
1.033324570E+01 1.189081402E+00 1.196027470E+00 1.200302493E+00 1.207267941E+00 1.213425094E+00 1.215123689E+00 1.214968183E+00 1.220659550E+00 1.234410304E+00
1.049996187E+01 1.189149758E+00 1.196098311E+00 1.200399677E+00 1.207415400E+00 1.213657497E+00 1.215526225E+00 1.215705117E+00 1.221960990E+00 1.236386393E+00
1.066670514E+01 1.189249097E+00 1.196201479E+00 1.200540919E+00 1.207629878E+00 1.213990296E+00 1.216091894E+00 1.216705191E+00 1.223620420E+00 1.238792283E+00
1.083333839E+01 1.189392833E+00 1.196351193E+00 1.200745301E+00 1.207934380E+00 1.214474957E+00 1.216873191E+00 1.218025258E+00 1.225669640E+00 1.241556594E+00
1.100000000E+01 1.189599524E+00 1.196567391E+00 1.201039197E+00 1.208366835E+00 1.215136608E+00 1.217948572E+00 1.219710223E+00 1.228103999E+00 1.244632642E+00
1.116672606E+01 1.189894155E+00 1.196877400E+00 1.201458131E+00 1.208974304E+00 1.216049618E+00 1.219332524E+00 1.221781376E+00 1.230896039E+00 1.247914121E+00
1.133324570E+01 1.190309203E+00 1.197329184E+00 1.202048135E+00 1.209810906E+00 1.217259758E+00 1.221089839E+00 1.224230251E+00 1.233936618E+00 1.251354538E+00
1.149996187E+01 1.190884783E+00 1.197945906E+00 1.202865754E+00 1.210941230E+00 1.218829099E+00 1.223252407E+00 1.227023346E+00 1.237190732E+00 1.254920937E+00
1.166670514E+01 1.191667347E+00 1.198801286E+00 1.203975388E+00 1.212428706E+00 1.220809996E+00 1.225795406E+00 1.230116476E+00 1.240653992E+00 1.258606005E+00
1.183333839E+01 1.192706503E+00 1.199944328E+00 1.205442974E+00 1.214327112E+00 1.223210084E+00 1.228709451E+00 1.233471456E+00 1.244283353E+00 1.262487063E+00
1.200000000E+01 1.194050595E+00 1.201444177E+00 1.207326168E+00 1.216670423E+00 1.226039683E+00 1.231977483E+00 1.237067727E+00 1.248121635E+00 1.266551924E+00
1.216672606E+01 1.195742329E+00 1.203353921E+00 1.209655715E+00 1.219466341E+00 1.229258447E+00 1.235528439E+00 1.240905469E+00 1.252193705E+00 1.270877502E+00
1.233324570E+01 1.197814826E+00 1.205706746E+00 1.212457711E+00 1.222711221E+00 1.232853361E+00 1.239389646E+00 1.245000540E+00 1.256548506E+00 1.275488288E+00
1.249996187E+01 1.200286777E+00 1.208520434E+00 1.215707100E+00 1.226342138E+00 1.236775940E+00 1.243531494E+00 1.249374767E+00 1.261192130E+00 1.280420180E+00
1.266670514E+01 1.203156150E+00 1.211739608E+00 1.219365403E+00 1.230349963E+00 1.241020245E+00 1.247976259E+00 1.254046697E+00 1.266169476E+00 1.285667441E+00
1.283333839E+01 1.206397182E+00 1.215368433E+00 1.223387364E+00 1.234685874E+00 1.245570288E+00 1.252714931E+00 1.259028957E+00 1.271446878E+00 1.291186399E+00
1.300000000E+01 1.209966088E+00 1.219335162E+00 1.227734051E+00 1.239418071E+00 1.250413055E+00 1.257756742E+00 1.264328857E+00 1.277070989E+00 1.297088584E+00
