X Y Yfit
-2.0000000E-3 -1.3740000E-4 -1.4208735E-4
1.8300000E-2 -1.3740000E-4 -1.4087681E-4
3.8500000E-2 -1.3740000E-4 -1.3967062E-4
5.8800000E-2 -1.3740000E-4 -1.3845438E-4
7.8900000E-2 -1.3730000E-4 -1.3724266E-4
9.9000000E-2 -1.3710000E-4 -1.3601525E-4
1.1920000E-1 -1.3710000E-4 -1.3474997E-4
1.3950000E-1 -1.3670000E-4 -1.3341265E-4
1.5960000E-1 -1.3620000E-4 -1.3195562E-4
1.7980000E-1 -1.3530000E-4 -1.3021965E-4
1.9990000E-1 -1.3370000E-4 -1.2794204E-4
2.2020000E-1 -1.3040000E-4 -1.2450478E-4
2.4030000E-1 -1.2440000E-4 -1.1881077E-4
2.6040000E-1 -1.1250000E-4 -1.0849186E-4
2.8050000E-1 -9.0100000E-5 -8.8854879E-5
3.0050000E-1 -4.7360000E-5 -5.0892830E-5
3.2060000E-1 3.3370000E-5 2.3426448E-5
3.4030000E-1 1.8200000E-4 1.6218115E-4
3.6100000E-1 4.4980000E-4 4.3223229E-4
3.8120000E-1 9.0110000E-4 8.9054102E-4
4.0130000E-1 1.5900000E-3 1.6079083E-3
4.2160000E-1 2.5820000E-3 2.6369003E-3
4.4170000E-1 3.8630000E-3 3.9525784E-3
4.6180000E-1 5.4160000E-3 5.5276338E-3
4.8190000E-1 7.1990000E-3 7.3157210E-3
5.0200000E-1 9.1780000E-3 9.2735024E-3
5.2220000E-1 1.1301000E-2 1.1376087E-2
5.4240000E-1 1.3470000E-2 1.3586074E-2
5.6230000E-1 1.5750000E-2 1.5847406E-2
5.8250000E-1 1.8100000E-2 1.8212247E-2
6.0250000E-1 2.0470000E-2 2.0610344E-2
