fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0029 14:48:26 297 39.04 1.000E+000 6.972E-001 2.318E-006 3.340E+003 3.020E+000 6.187E-009 1.697E-003 
0030 14:52:34 297 39.04 1.000E+000 7.274E-001 2.237E-006 3.358E+003 3.023E+000 6.155E-009 1.698E-003 
0031 14:58:32 297 39.04 1.000E+000 7.081E-001 2.277E-006 3.354E+003 3.023E+000 6.147E-009 1.717E-003 
0032 15:03:32 297 39.04 1.000E+000 7.389E-001 2.210E-006 3.346E+003 3.023E+000 6.164E-009 1.724E-003 
0033 15:09:54 297 39.04 1.000E+000 7.180E-001 2.267E-006 3.350E+003 3.020E+000 6.179E-009 1.768E-003 
0034 15:16:52 297 39.04 1.000E+000 7.195E-001 2.241E-006 3.416E+003 3.035E+000 6.047E-009 1.729E-003 
0035 15:26:42 297 39.04 1.000E+000 7.319E-001 2.149E-006 3.365E+003 3.032E+000 6.102E-009 1.720E-003 
0036 15:34:22 297.1 39.02 1.000E+000 7.152E-001 2.327E-006 3.298E+003 3.008E+000 6.327E-009 1.720E-003 
0037 15:36:58 297 39.04 1.000E+000 7.075E-001 2.288E-006 3.314E+003 3.014E+000 6.250E-009 1.709E-003 
0038 15:45:32 296.9 39.05 1.000E+000 7.153E-001 2.237E-006 3.360E+003 3.024E+000 6.137E-009 1.728E-003 
0039 15:48:38 297.2 39.01 1.000E+000 6.983E-001 2.397E-006 3.360E+003 3.018E+000 6.285E-009 1.800E-003 
0040 15:57:06 297 39.04 1.000E+000 7.174E-001 2.266E-006 3.367E+003 3.021E+000 6.164E-009 1.792E-003 
0041 16:01:14 297 39.04 1.000E+000 7.248E-001 2.208E-006 3.370E+003 3.034E+000 6.057E-009 1.743E-003 
0042 16:07:24 297 39.04 1.000E+000 7.226E-001 2.255E-006 3.382E+003 3.030E+000 6.111E-009 1.759E-003 
0043 16:11:44 297.1 39.02 1.000E+000 7.277E-001 2.260E-006 3.416E+003 3.037E+000 6.091E-009 1.729E-003 
0044 16:18:50 297 39.04 1.000E+000 7.055E-001 2.245E-006 3.411E+003 3.036E+000 6.034E-009 1.764E-003 
0045 16:21:54 297 39.04 1.000E+000 7.419E-001 2.199E-006 3.380E+003 3.032E+000 6.096E-009 1.783E-003 
0046 16:30:36 297.1 39.02 1.000E+000 7.439E-001 2.230E-006 3.381E+003 3.028E+000 6.166E-009 1.744E-003 
0047 16:34:20 297 39.04 1.000E+000 6.968E-001 2.308E-006 3.306E+003 3.013E+000 6.272E-009 1.730E-003 
