fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0016 14:02:00 297 39.04 1.000E+000 7.155E-001 2.236E-006 3.393E+003 3.035E+000 6.013E-009 1.675E-003 
0017 14:05:06 297 39.04 1.000E+000 6.962E-001 2.298E-006 3.416E+003 3.039E+000 5.971E-009 1.700E-003 
0018 14:07:58 297 39.04 1.000E+000 7.305E-001 2.202E-006 3.377E+003 3.030E+000 6.083E-009 1.729E-003 
0019 14:11:10 297 39.04 1.000E+000 7.284E-001 2.245E-006 3.381E+003 3.027E+000 6.079E-009 1.678E-003 
0020 14:13:48 297 39.04 1.000E+000 7.382E-001 2.185E-006 3.396E+003 3.033E+000 6.036E-009 1.693E-003 
0021 14:19:48 297 39.04 1.000E+000 7.218E-001 2.229E-006 3.384E+003 3.033E+000 6.060E-009 1.691E-003 
0022 14:22:02 297 39.04 1.000E+000 7.027E-001 2.325E-006 3.324E+003 3.018E+000 6.182E-009 1.672E-003 
0023 14:24:22 297 39.04 1.000E+000 7.243E-001 2.207E-006 3.412E+003 3.041E+000 5.984E-009 1.676E-003 
0024 14:27:14 297 39.04 1.000E+000 6.895E-001 2.325E-006 3.336E+003 3.022E+000 6.151E-009 1.689E-003 
0025 14:29:44 297 39.04 1.000E+000 7.247E-001 2.203E-006 3.402E+003 3.030E+000 6.028E-009 1.736E-003 
0026 14:32:46 297.1 39.02 1.000E+000 7.275E-001 2.289E-006 3.301E+003 3.011E+000 6.276E-009 1.707E-003 
0027 14:36:02 297 39.04 1.000E+000 7.156E-001 2.259E-006 3.301E+003 3.013E+000 6.231E-009 1.686E-003 
0028 14:42:56 297 39.04 1.000E+000 7.230E-001 2.287E-006 3.306E+003 3.011E+000 6.246E-009 1.735E-003 
