fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 13:16:34 297.2 39.01 1.000E+000 7.200E-001 2.283E-006 3.350E+003 3.018E+000 6.217E-009 1.744E-003 
0002 13:20:04 297.1 39.02 1.000E+000 7.200E-001 2.254E-006 3.350E+003 3.019E+000 6.172E-009 1.675E-003 
0003 13:23:14 297 39.04 1.000E+000 7.200E-001 2.260E-006 3.350E+003 3.017E+000 6.152E-009 1.673E-003 
0004 13:25:40 297 39.04 1.000E+000 7.200E-001 2.240E-006 3.350E+003 3.023E+000 6.119E-009 1.666E-003 
0005 13:28:22 297 39.04 1.000E+000 7.200E-001 2.255E-006 3.350E+003 3.019E+000 6.157E-009 1.702E-003 
0006 13:31:06 297 39.04 1.000E+000 7.200E-001 2.292E-006 3.350E+003 3.021E+000 6.137E-009 1.685E-003 
0007 13:33:38 297 39.04 1.000E+000 7.200E-001 2.275E-006 3.350E+003 3.024E+000 6.118E-009 1.703E-003 
0008 13:36:02 296.9 39.05 1.000E+000 7.200E-001 2.235E-006 3.350E+003 3.027E+000 6.079E-009 1.727E-003 
0009 13:38:58 297 39.04 1.000E+000 7.200E-001 2.291E-006 3.350E+003 3.016E+000 6.184E-009 1.755E-003 
0010 13:41:16 297 39.04 1.000E+000 7.200E-001 2.262E-006 3.350E+003 3.022E+000 6.141E-009 1.694E-003 
0011 13:44:06 297 39.04 1.000E+000 7.200E-001 2.245E-006 3.350E+003 3.025E+000 6.131E-009 1.694E-003 
0012 13:48:00 297 39.04 1.000E+000 7.200E-001 2.255E-006 3.350E+003 3.023E+000 6.136E-009 1.658E-003 
0013 13:51:06 297 39.04 1.000E+000 7.200E-001 2.273E-006 3.350E+003 3.024E+000 6.102E-009 1.648E-003 
0014 13:57:26 297 39.04 1.000E+000 7.200E-001 2.262E-006 3.350E+003 3.019E+000 6.153E-009 1.703E-003 
0015 13:59:46 297 39.04 1.000E+000 7.200E-001 2.284E-006 3.350E+003 3.018E+000 6.171E-009 1.688E-003 
0016 14:02:00 297 39.04 1.000E+000 7.200E-001 2.227E-006 3.350E+003 3.027E+000 6.098E-009 1.646E-003 
0017 14:05:06 297 39.04 1.000E+000 7.200E-001 2.218E-006 3.350E+003 3.023E+000 6.129E-009 1.656E-003 
0018 14:07:58 297 39.04 1.000E+000 7.200E-001 2.260E-006 3.350E+003 3.020E+000 6.154E-009 1.723E-003 
0019 14:11:10 297 39.04 1.000E+000 7.200E-001 2.293E-006 3.350E+003 3.018E+000 6.161E-009 1.687E-003 
0020 14:13:48 297 39.04 1.000E+000 7.200E-001 2.282E-006 3.350E+003 3.016E+000 6.172E-009 1.712E-003 
0021 14:19:48 297 39.04 1.000E+000 7.200E-001 2.245E-006 3.350E+003 3.024E+000 6.144E-009 1.684E-003 
0022 14:22:02 297 39.04 1.000E+000 7.200E-001 2.249E-006 3.350E+003 3.024E+000 6.125E-009 1.657E-003 
0023 14:24:22 297 39.04 1.000E+000 7.200E-001 2.237E-006 3.350E+003 3.028E+000 6.110E-009 1.662E-003 
0024 14:27:14 297 39.04 1.000E+000 7.200E-001 2.198E-006 3.350E+003 3.025E+000 6.118E-009 1.651E-003 
0025 14:29:44 297 39.04 1.000E+000 7.200E-001 2.235E-006 3.350E+003 3.017E+000 6.153E-009 1.718E-003 
0026 14:32:46 297.1 39.02 1.000E+000 7.200E-001 2.310E-006 3.350E+003 3.021E+000 6.171E-009 1.737E-003 
0027 14:36:02 297 39.04 1.000E+000 7.200E-001 2.232E-006 3.350E+003 3.023E+000 6.125E-009 1.695E-003 
0028 14:42:56 297 39.04 1.000E+000 7.200E-001 2.289E-006 3.350E+003 3.020E+000 6.151E-009 1.747E-003 
0029 14:48:26 297 39.04 1.000E+000 7.200E-001 2.223E-006 3.350E+003 3.023E+000 6.162E-009 1.677E-003 
0030 14:52:34 297 39.04 1.000E+000 7.200E-001 2.272E-006 3.350E+003 3.020E+000 6.178E-009 1.704E-003 
0031 14:58:32 297 39.04 1.000E+000 7.200E-001 2.231E-006 3.350E+003 3.022E+000 6.158E-009 1.702E-003 
0032 15:03:32 297 39.04 1.000E+000 7.200E-001 2.285E-006 3.350E+003 3.024E+000 6.155E-009 1.752E-003 
0033 15:09:54 297 39.04 1.000E+000 7.200E-001 2.259E-006 3.350E+003 3.020E+000 6.178E-009 1.766E-003 
0034 15:16:52 297 39.04 1.000E+000 7.200E-001 2.254E-006 3.350E+003 3.021E+000 6.196E-009 1.708E-003 
0035 15:26:42 297 39.04 1.000E+000 7.200E-001 2.211E-006 3.350E+003 3.024E+000 6.153E-009 1.711E-003 
0036 15:34:22 297.1 39.02 1.000E+000 7.200E-001 2.294E-006 3.350E+003 3.020E+000 6.198E-009 1.742E-003 
0037 15:36:58 297 39.04 1.000E+000 7.200E-001 2.230E-006 3.350E+003 3.022E+000 6.171E-009 1.708E-003 
0038 15:45:32 296.9 39.05 1.000E+000 7.200E-001 2.219E-006 3.350E+003 3.023E+000 6.148E-009 1.716E-003 
0039 15:48:38 297.2 39.01 1.000E+000 7.200E-001 2.309E-006 3.350E+003 3.016E+000 6.314E-009 1.775E-003 
0040 15:57:06 297 39.04 1.000E+000 7.200E-001 2.259E-006 3.350E+003 3.018E+000 6.202E-009 1.788E-003 
0041 16:01:14 297 39.04 1.000E+000 7.200E-001 2.235E-006 3.350E+003 3.028E+000 6.111E-009 1.734E-003 
0042 16:07:24 297 39.04 1.000E+000 7.200E-001 2.275E-006 3.350E+003 3.021E+000 6.203E-009 1.764E-003 
0043 16:11:44 297.1 39.02 1.000E+000 7.200E-001 2.306E-006 3.350E+003 3.023E+000 6.230E-009 1.720E-003 
0044 16:18:50 297 39.04 1.000E+000 7.200E-001 2.204E-006 3.350E+003 3.020E+000 6.192E-009 1.742E-003 
