T d154 d184 d214 d244
d 150 180 210 240
290 2.672985900E-02 2.667542500E-02 2.594479600E-02 2.633838700E-02
295 2.656840300E-02 2.645186400E-02 2.572211800E-02 2.616487600E-02
300 2.569722900E-02 2.555535900E-02 2.471667400E-02 2.522503500E-02
305 2.419197700E-02 2.390737200E-02 2.288854300E-02 2.332495300E-02
310 2.122936000E-02 2.017803600E-02 1.926739400E-02 1.943887600E-02
315 1.569545100E-02 1.395730700E-02 1.250720500E-02 1.221810100E-02
320 4.357361000E-03 1.624264000E-03 -1.136432000E-03 -2.284339000E-03
325 -1.680720200E-02 -2.198689100E-02 -2.623037300E-02 -2.879887900E-02
330 -5.370772300E-02 -6.234457300E-02 -6.916966700E-02 -7.359452300E-02
335 -1.145051180E-01 -1.289566820E-01 -1.375887710E-01 -1.440801630E-01
340 -2.034683450E-01 -1.924823300E-01 -1.862556210E-01 -1.804697190E-01
