T d154 d184 d214 d244
d 150 180 210 240
290 6.205581700E-02 5.987540300E-02 5.853871000E-02 5.704609400E-02
295 5.925918100E-02 5.745797400E-02 5.636494200E-02 5.526975300E-02
300 5.771159600E-02 5.629904100E-02 5.560654700E-02 5.475765000E-02
305 5.643867600E-02 5.548951400E-02 5.497680100E-02 5.456365200E-02
310 5.484224900E-02 5.542162400E-02 5.521371200E-02 5.503132900E-02
315 5.554863200E-02 5.655876900E-02 5.669375800E-02 5.676737400E-02
320 5.618797400E-02 5.761885000E-02 5.805802500E-02 5.833311900E-02
325 5.698530800E-02 5.883135300E-02 5.954081800E-02 5.993412800E-02
330 5.865459000E-02 6.077407100E-02 6.172071100E-02 6.218101100E-02
335 5.886654100E-02 6.108850300E-02 6.208704600E-02 6.252680500E-02
340 5.759560200E-02 5.970118500E-02 6.058647900E-02 6.092408800E-02
