T d154 d184 d214 d244
d 150 180 210 240
290 7.341534900E-02 6.925393600E-02 6.762397100E-02 6.603988500E-02
295 7.031705700E-02 6.657914500E-02 6.519231700E-02 6.396108700E-02
300 6.846919200E-02 6.525548300E-02 6.428912900E-02 6.313876500E-02
305 6.717094400E-02 6.450369200E-02 6.393945100E-02 6.308363000E-02
310 6.689944200E-02 6.479971500E-02 6.464286600E-02 6.410359900E-02
315 6.823590700E-02 6.671976700E-02 6.695816100E-02 6.642645400E-02
320 6.989883800E-02 6.903231100E-02 6.955936600E-02 6.931113600E-02
325 7.241409700E-02 7.203376900E-02 7.290223900E-02 7.290185000E-02
330 7.637879700E-02 7.660707400E-02 7.779464600E-02 7.795181800E-02
335 7.986755300E-02 8.041057400E-02 8.193246900E-02 8.222430600E-02
340 8.325801000E-02 8.409431400E-02 8.573454900E-02 8.607756100E-02
